247
247
18;14;0;24;15;22;15;24;0;22;15;14;15;0;15;19;24;14;22;15;0;19;24;14;24;16;0;22;19;14;24;16;22;14;0;19;22;24;16;14;0;19;24;22;16;14;24;0;19;16;22;15;24;14;0;16;22;14;0;14;24;22;16;0;19;22;16;24;16;14;22;19;0;15;14;24;15;22;0;15;19;15;24;14;15;15;20;0;14;24;15;15;22;24;14;0;15;20;14;19;24;24;22;14;15;0;24;14;15;15;22;15;19;0;15;15;15;22;24;14;0;15;15;15;24;16;14;22;0;15;15;24;19;15;14;0;15;16;15;24;24;14;15;16;22;24;0;15;19;12;24;22;14;0;16;24;0;14;24;16;14;15;0;22;24;14;15;19;0;22;24;14;16;0;14;24;15;16;0;14;15;0;24;15;22;14;24;15;15;15;14;0;19;16;22;24;14;0;15;24;15;22;0;15;0;19;22;15;24;14;15;15;15;20;14;15;22;24;0;14;15;15;24;0;20;24;15;15;15;14;0;24;22;15;14;15;0;22;24;15;19;12;15;14;24;0;18;
12;17;22;0;16;7;11;0;22;7;16;17;11;22;11;12;0;17;7;16;22;12;0;17;0;17;22;7;12;17;0;17;7;17;22;12;7;0;17;17;22;12;0;7;17;17;0;22;12;17;7;11;0;17;22;17;7;17;22;17;0;7;17;22;12;7;17;0;17;17;7;12;22;11;17;0;11;7;22;16;12;11;0;17;11;16;7;22;17;0;16;11;7;0;17;22;16;7;17;12;0;0;7;17;16;22;0;17;11;11;7;16;12;22;11;11;16;7;0;17;22;11;11;11;0;17;17;7;22;11;11;0;12;11;17;22;11;17;11;0;0;17;11;17;7;0;22;11;12;13;0;7;17;22;17;0;22;17;0;17;17;11;22;7;0;17;11;12;22;7;0;17;17;22;17;0;11;17;22;17;11;22;0;11;7;17;0;11;11;11;17;22;12;17;7;0;17;22;16;0;11;7;22;11;22;12;7;16;0;17;16;11;11;7;17;16;7;0;22;17;16;11;0;22;7;0;16;11;11;17;22;0;7;11;17;16;22;7;0;11;12;13;16;17;0;22;12;
12;0;14;17;8;15;8;17;14;15;8;0;8;14;8;13;17;0;15;8;14;13;17;0;17;9;14;15;13;0;17;9;15;0;14;13;15;17;9;0;14;13;17;15;9;0;17;14;13;9;15;8;17;0;14;9;15;0;14;0;17;15;9;14;13;15;9;17;9;0;15;13;14;8;0;17;8;15;14;8;13;8;17;0;8;8;14;14;0;17;8;8;15;17;0;14;8;14;0;13;17;17;15;0;8;14;17;0;8;8;15;8;13;14;8;8;8;15;17;0;14;8;8;8;17;9;0;15;14;8;8;17;13;8;0;14;8;9;8;17;17;0;8;9;15;17;14;8;13;6;17;15;0;14;9;17;14;0;17;9;0;8;14;15;17;0;8;13;14;15;17;0;9;14;0;17;8;9;14;0;8;14;17;8;15;0;17;8;8;8;0;14;13;9;15;17;0;14;8;17;8;15;14;8;14;13;15;8;17;0;8;8;8;14;0;8;15;17;14;0;8;8;17;14;14;17;8;8;8;0;14;17;15;8;0;8;14;15;17;8;13;6;8;0;17;14;12;
10;15;21;7;14;0;9;7;21;0;14;15;10;21;9;8;7;15;0;14;21;8;7;15;7;15;21;0;8;15;7;15;0;15;21;8;0;7;15;15;21;8;7;0;15;15;7;21;8;15;0;9;7;15;21;15;0;15;21;15;7;0;15;21;8;0;15;7;15;15;0;8;21;9;15;7;9;0;21;14;8;9;7;15;9;14;2;21;15;7;14;9;0;7;15;21;14;2;15;8;7;7;0;15;14;21;7;15;9;9;0;14;8;21;10;10;14;0;7;15;21;9;10;9;7;15;15;0;21;10;9;7;8;10;15;21;9;15;9;7;7;15;9;15;0;7;21;9;8;11;7;0;15;21;15;7;21;15;7;15;15;9;21;0;7;15;9;8;21;0;7;15;15;21;15;7;9;15;21;15;9;21;7;9;0;15;7;9;9;9;15;21;8;15;0;7;15;21;14;7;9;0;21;10;21;8;0;14;7;15;14;10;9;2;15;14;0;7;21;15;14;9;7;21;2;7;14;9;10;15;21;7;0;9;15;14;21;0;7;10;8;11;14;15;7;21;10;
11;9;16;16;1;14;7;16;16;14;1;9;7;16;7;12;16;9;14;1;16;12;16;9;16;1;16;14;12;9;16;1;14;9;16;12;14;16;1;9;16;12;16;14;1;9;16;16;12;1;14;7;16;9;16;1;14;9;16;9;16;14;1;16;12;14;1;16;1;9;14;12;16;7;9;16;7;14;16;1;12;7;16;9;7;1;13;16;9;16;1;7;14;16;9;16;1;13;9;12;16;16;14;9;1;16;16;9;7;7;14;1;12;16;7;7;1;14;16;9;16;7;7;7;16;1;9;14;16;7;7;16;12;7;9;16;7;1;7;16;16;9;7;1;14;16;16;7;12;4;16;14;9;16;1;16;16;9;16;1;9;7;16;14;16;9;7;12;16;14;16;9;1;16;9;16;7;1;16;9;7;16;16;7;14;9;16;7;7;7;9;16;12;1;14;16;9;16;1;16;7;14;16;7;16;12;14;1;16;9;1;7;7;13;9;1;14;16;16;9;1;7;16;16;13;16;1;7;7;9;16;16;14;7;9;1;16;14;16;7;12;4;1;9;16;16;11;
12;17;22;0;16;7;11;0;22;7;16;17;11;22;11;12;0;17;7;16;22;12;0;17;0;17;22;7;12;17;0;17;7;17;22;12;7;0;17;17;22;12;0;7;17;17;0;22;12;17;7;11;0;17;22;17;7;17;22;17;0;7;17;22;12;7;17;0;17;17;7;12;22;11;17;0;11;7;22;16;12;11;0;17;11;16;7;22;17;0;16;11;7;0;17;22;16;7;17;12;0;0;7;17;16;22;0;17;11;11;7;16;12;22;11;11;16;7;0;17;22;11;11;11;0;17;17;7;22;11;11;0;12;11;17;22;11;17;11;0;0;17;11;17;7;0;22;11;12;13;0;7;17;22;17;0;22;17;0;17;17;11;22;7;0;17;11;12;22;7;0;17;17;22;17;0;11;17;22;17;11;22;0;11;7;17;0;11;11;11;17;22;12;17;7;0;17;22;16;0;11;7;22;11;22;12;7;16;0;17;16;11;11;7;17;16;7;0;22;17;16;11;0;22;7;0;16;11;11;17;22;0;7;11;17;16;22;7;0;11;12;13;16;17;0;22;12;
11;12;19;12;12;8;7;12;19;8;12;12;8;19;7;1;12;12;8;12;19;1;12;12;12;12;19;8;1;12;12;12;8;12;19;1;8;12;12;12;19;1;12;8;12;12;12;19;1;12;8;7;12;12;19;12;8;12;19;12;12;8;12;19;1;8;12;12;12;12;8;1;19;7;12;12;7;8;19;12;1;7;12;12;7;12;6;19;12;12;12;7;8;12;12;19;12;6;12;1;12;12;8;12;12;19;12;12;7;7;8;12;1;19;8;8;12;8;12;12;19;7;8;7;12;12;12;8;19;8;7;12;1;8;12;19;7;12;7;12;12;12;7;12;8;12;19;7;1;9;12;8;12;19;12;12;19;12;12;12;12;7;19;8;12;12;7;1;19;8;12;12;12;19;12;12;7;12;19;12;7;19;12;7;8;12;12;7;7;7;12;19;1;12;8;12;12;19;12;12;7;8;19;8;19;1;8;12;12;12;12;8;7;6;12;12;8;12;19;12;12;7;12;19;6;12;12;7;8;12;19;12;8;7;12;12;19;8;12;8;1;9;12;12;12;19;11;
18;14;0;24;15;22;15;24;0;22;15;14;15;0;15;19;24;14;22;15;0;19;24;14;24;16;0;22;19;14;24;16;22;14;0;19;22;24;16;14;0;19;24;22;16;14;24;0;19;16;22;15;24;14;0;16;22;14;0;14;24;22;16;0;19;22;16;24;16;14;22;19;0;15;14;24;15;22;0;15;19;15;24;14;15;15;20;0;14;24;15;15;22;24;14;0;15;20;14;19;24;24;22;14;15;0;24;14;15;15;22;15;19;0;15;15;15;22;24;14;0;15;15;15;24;16;14;22;0;15;15;24;19;15;14;0;15;16;15;24;24;14;15;16;22;24;0;15;19;12;24;22;14;0;16;24;0;14;24;16;14;15;0;22;24;14;15;19;0;22;24;14;16;0;14;24;15;16;0;14;15;0;24;15;22;14;24;15;15;15;14;0;19;16;22;24;14;0;15;24;15;22;0;15;0;19;22;15;24;14;15;15;15;20;14;15;22;24;0;14;15;15;24;0;20;24;15;15;15;14;0;24;22;15;14;15;0;22;24;15;19;12;15;14;24;0;18;
11;9;16;16;1;14;7;16;16;14;1;9;7;16;7;12;16;9;14;1;16;12;16;9;16;1;16;14;12;9;16;1;14;9;16;12;14;16;1;9;16;12;16;14;1;9;16;16;12;1;14;7;16;9;16;1;14;9;16;9;16;14;1;16;12;14;1;16;1;9;14;12;16;7;9;16;7;14;16;1;12;7;16;9;7;1;13;16;9;16;1;7;14;16;9;16;1;13;9;12;16;16;14;9;1;16;16;9;7;7;14;1;12;16;7;7;1;14;16;9;16;7;7;7;16;1;9;14;16;7;7;16;12;7;9;16;7;1;7;16;16;9;7;1;14;16;16;7;12;4;16;14;9;16;1;16;16;9;16;1;9;7;16;14;16;9;7;12;16;14;16;9;1;16;9;16;7;1;16;9;7;16;16;7;14;9;16;7;7;7;9;16;12;1;14;16;9;16;1;16;7;14;16;7;16;12;14;1;16;9;1;7;7;13;9;1;14;16;16;9;1;7;16;16;13;16;1;7;7;9;16;16;14;7;9;1;16;14;16;7;12;4;1;9;16;16;11;
12;0;14;17;8;15;8;17;14;15;8;0;8;14;8;13;17;0;15;8;14;13;17;0;17;9;14;15;13;0;17;9;15;0;14;13;15;17;9;0;14;13;17;15;9;0;17;14;13;9;15;8;17;0;14;9;15;0;14;0;17;15;9;14;13;15;9;17;9;0;15;13;14;8;0;17;8;15;14;8;13;8;17;0;8;8;14;14;0;17;8;8;15;17;0;14;8;14;0;13;17;17;15;0;8;14;17;0;8;8;15;8;13;14;8;8;8;15;17;0;14;8;8;8;17;9;0;15;14;8;8;17;13;8;0;14;8;9;8;17;17;0;8;9;15;17;14;8;13;6;17;15;0;14;9;17;14;0;17;9;0;8;14;15;17;0;8;13;14;15;17;0;9;14;0;17;8;9;14;0;8;14;17;8;15;0;17;8;8;8;0;14;13;9;15;17;0;14;8;17;8;15;14;8;14;13;15;8;17;0;8;8;8;14;0;8;15;17;14;0;8;8;17;14;14;17;8;8;8;0;14;17;15;8;0;8;14;15;17;8;13;6;8;0;17;14;12;
10;15;21;7;14;0;9;7;21;0;14;15;10;21;9;8;7;15;0;14;21;8;7;15;7;15;21;0;8;15;7;15;0;15;21;8;0;7;15;15;21;8;7;0;15;15;7;21;8;15;0;9;7;15;21;15;0;15;21;15;7;0;15;21;8;0;15;7;15;15;0;8;21;9;15;7;9;0;21;14;8;9;7;15;9;14;2;21;15;7;14;9;0;7;15;21;14;2;15;8;7;7;0;15;14;21;7;15;9;9;0;14;8;21;10;10;14;0;7;15;21;9;10;9;7;15;15;0;21;10;9;7;8;10;15;21;9;15;9;7;7;15;9;15;0;7;21;9;8;11;7;0;15;21;15;7;21;15;7;15;15;9;21;0;7;15;9;8;21;0;7;15;15;21;15;7;9;15;21;15;9;21;7;9;0;15;7;9;9;9;15;21;8;15;0;7;15;21;14;7;9;0;21;10;21;8;0;14;7;15;14;10;9;2;15;14;0;7;21;15;14;9;7;21;2;7;14;9;10;15;21;7;0;9;15;14;21;0;7;10;8;11;14;15;7;21;10;
12;17;22;0;16;7;11;0;22;7;16;17;11;22;11;12;0;17;7;16;22;12;0;17;0;17;22;7;12;17;0;17;7;17;22;12;7;0;17;17;22;12;0;7;17;17;0;22;12;17;7;11;0;17;22;17;7;17;22;17;0;7;17;22;12;7;17;0;17;17;7;12;22;11;17;0;11;7;22;16;12;11;0;17;11;16;7;22;17;0;16;11;7;0;17;22;16;7;17;12;0;0;7;17;16;22;0;17;11;11;7;16;12;22;11;11;16;7;0;17;22;11;11;11;0;17;17;7;22;11;11;0;12;11;17;22;11;17;11;0;0;17;11;17;7;0;22;11;12;13;0;7;17;22;17;0;22;17;0;17;17;11;22;7;0;17;11;12;22;7;0;17;17;22;17;0;11;17;22;17;11;22;0;11;7;17;0;11;11;11;17;22;12;17;7;0;17;22;16;0;11;7;22;11;22;12;7;16;0;17;16;11;11;7;17;16;7;0;22;17;16;11;0;22;7;0;16;11;11;17;22;0;7;11;17;16;22;7;0;11;12;13;16;17;0;22;12;
5;8;14;10;7;8;1;10;14;8;7;8;2;14;1;7;10;8;8;7;14;7;10;8;10;8;14;8;7;8;10;8;8;8;14;7;8;10;8;8;14;7;10;8;8;8;10;14;7;8;8;1;10;8;14;8;8;8;14;8;10;8;8;14;7;8;8;10;8;8;8;7;14;1;8;10;1;8;14;7;7;1;10;8;1;7;7;14;8;10;7;1;8;10;8;14;7;7;8;7;10;10;8;8;7;14;10;8;1;1;8;7;7;14;2;2;7;8;10;8;14;1;2;1;10;8;8;8;14;2;1;10;7;2;8;14;1;8;1;10;10;8;1;8;8;10;14;1;7;4;10;8;8;14;8;10;14;8;10;8;8;1;14;8;10;8;1;7;14;8;10;8;8;14;8;10;1;8;14;8;1;14;10;1;8;8;10;1;1;1;8;14;7;8;8;10;8;14;7;10;1;8;14;2;14;7;8;7;10;8;7;2;1;7;8;7;8;10;14;8;7;1;10;14;7;10;7;1;2;8;14;10;8;1;8;7;14;8;10;2;7;4;7;8;10;14;5;
18;14;0;24;15;22;15;24;0;22;15;14;15;0;15;19;24;14;22;15;0;19;24;14;24;16;0;22;19;14;24;16;22;14;0;19;22;24;16;14;0;19;24;22;16;14;24;0;19;16;22;15;24;14;0;16;22;14;0;14;24;22;16;0;19;22;16;24;16;14;22;19;0;15;14;24;15;22;0;15;19;15;24;14;15;15;20;0;14;24;15;15;22;24;14;0;15;20;14;19;24;24;22;14;15;0;24;14;15;15;22;15;19;0;15;15;15;22;24;14;0;15;15;15;24;16;14;22;0;15;15;24;19;15;14;0;15;16;15;24;24;14;15;16;22;24;0;15;19;12;24;22;14;0;16;24;0;14;24;16;14;15;0;22;24;14;15;19;0;22;24;14;16;0;14;24;15;16;0;14;15;0;24;15;22;14;24;15;15;15;14;0;19;16;22;24;14;0;15;24;15;22;0;15;0;19;22;15;24;14;15;15;15;20;14;15;22;24;0;14;15;15;24;0;20;24;15;15;15;14;0;24;22;15;14;15;0;22;24;15;19;12;15;14;24;0;18;
12;0;14;17;8;15;8;17;14;15;8;0;8;14;8;13;17;0;15;8;14;13;17;0;17;9;14;15;13;0;17;9;15;0;14;13;15;17;9;0;14;13;17;15;9;0;17;14;13;9;15;8;17;0;14;9;15;0;14;0;17;15;9;14;13;15;9;17;9;0;15;13;14;8;0;17;8;15;14;8;13;8;17;0;8;8;14;14;0;17;8;8;15;17;0;14;8;14;0;13;17;17;15;0;8;14;17;0;8;8;15;8;13;14;8;8;8;15;17;0;14;8;8;8;17;9;0;15;14;8;8;17;13;8;0;14;8;9;8;17;17;0;8;9;15;17;14;8;13;6;17;15;0;14;9;17;14;0;17;9;0;8;14;15;17;0;8;13;14;15;17;0;9;14;0;17;8;9;14;0;8;14;17;8;15;0;17;8;8;8;0;14;13;9;15;17;0;14;8;17;8;15;14;8;14;13;15;8;17;0;8;8;8;14;0;8;15;17;14;0;8;8;17;14;14;17;8;8;8;0;14;17;15;8;0;8;14;15;17;8;13;6;8;0;17;14;12;
11;9;16;16;1;14;7;16;16;14;1;9;7;16;7;12;16;9;14;1;16;12;16;9;16;1;16;14;12;9;16;1;14;9;16;12;14;16;1;9;16;12;16;14;1;9;16;16;12;1;14;7;16;9;16;1;14;9;16;9;16;14;1;16;12;14;1;16;1;9;14;12;16;7;9;16;7;14;16;1;12;7;16;9;7;1;13;16;9;16;1;7;14;16;9;16;1;13;9;12;16;16;14;9;1;16;16;9;7;7;14;1;12;16;7;7;1;14;16;9;16;7;7;7;16;1;9;14;16;7;7;16;12;7;9;16;7;1;7;16;16;9;7;1;14;16;16;7;12;4;16;14;9;16;1;16;16;9;16;1;9;7;16;14;16;9;7;12;16;14;16;9;1;16;9;16;7;1;16;9;7;16;16;7;14;9;16;7;7;7;9;16;12;1;14;16;9;16;1;16;7;14;16;7;16;12;14;1;16;9;1;7;7;13;9;1;14;16;16;9;1;7;16;16;13;16;1;7;7;9;16;16;14;7;9;1;16;14;16;7;12;4;1;9;16;16;11;
10;15;21;7;14;0;9;7;21;0;14;15;10;21;9;8;7;15;0;14;21;8;7;15;7;15;21;0;8;15;7;15;0;15;21;8;0;7;15;15;21;8;7;0;15;15;7;21;8;15;0;9;7;15;21;15;0;15;21;15;7;0;15;21;8;0;15;7;15;15;0;8;21;9;15;7;9;0;21;14;8;9;7;15;9;14;2;21;15;7;14;9;0;7;15;21;14;2;15;8;7;7;0;15;14;21;7;15;9;9;0;14;8;21;10;10;14;0;7;15;21;9;10;9;7;15;15;0;21;10;9;7;8;10;15;21;9;15;9;7;7;15;9;15;0;7;21;9;8;11;7;0;15;21;15;7;21;15;7;15;15;9;21;0;7;15;9;8;21;0;7;15;15;21;15;7;9;15;21;15;9;21;7;9;0;15;7;9;9;9;15;21;8;15;0;7;15;21;14;7;9;0;21;10;21;8;0;14;7;15;14;10;9;2;15;14;0;7;21;15;14;9;7;21;2;7;14;9;10;15;21;7;0;9;15;14;21;0;7;10;8;11;14;15;7;21;10;
12;17;22;0;16;7;11;0;22;7;16;17;11;22;11;12;0;17;7;16;22;12;0;17;0;17;22;7;12;17;0;17;7;17;22;12;7;0;17;17;22;12;0;7;17;17;0;22;12;17;7;11;0;17;22;17;7;17;22;17;0;7;17;22;12;7;17;0;17;17;7;12;22;11;17;0;11;7;22;16;12;11;0;17;11;16;7;22;17;0;16;11;7;0;17;22;16;7;17;12;0;0;7;17;16;22;0;17;11;11;7;16;12;22;11;11;16;7;0;17;22;11;11;11;0;17;17;7;22;11;11;0;12;11;17;22;11;17;11;0;0;17;11;17;7;0;22;11;12;13;0;7;17;22;17;0;22;17;0;17;17;11;22;7;0;17;11;12;22;7;0;17;17;22;17;0;11;17;22;17;11;22;0;11;7;17;0;11;11;11;17;22;12;17;7;0;17;22;16;0;11;7;22;11;22;12;7;16;0;17;16;11;11;7;17;16;7;0;22;17;16;11;0;22;7;0;16;11;11;17;22;0;7;11;17;16;22;7;0;11;12;13;16;17;0;22;12;
12;0;14;17;8;15;8;17;14;15;8;0;8;14;8;13;17;0;15;8;14;13;17;0;17;9;14;15;13;0;17;9;15;0;14;13;15;17;9;0;14;13;17;15;9;0;17;14;13;9;15;8;17;0;14;9;15;0;14;0;17;15;9;14;13;15;9;17;9;0;15;13;14;8;0;17;8;15;14;8;13;8;17;0;8;8;14;14;0;17;8;8;15;17;0;14;8;14;0;13;17;17;15;0;8;14;17;0;8;8;15;8;13;14;8;8;8;15;17;0;14;8;8;8;17;9;0;15;14;8;8;17;13;8;0;14;8;9;8;17;17;0;8;9;15;17;14;8;13;6;17;15;0;14;9;17;14;0;17;9;0;8;14;15;17;0;8;13;14;15;17;0;9;14;0;17;8;9;14;0;8;14;17;8;15;0;17;8;8;8;0;14;13;9;15;17;0;14;8;17;8;15;14;8;14;13;15;8;17;0;8;8;8;14;0;8;15;17;14;0;8;8;17;14;14;17;8;8;8;0;14;17;15;8;0;8;14;15;17;8;13;6;8;0;17;14;12;
11;12;19;12;12;8;7;12;19;8;12;12;8;19;7;1;12;12;8;12;19;1;12;12;12;12;19;8;1;12;12;12;8;12;19;1;8;12;12;12;19;1;12;8;12;12;12;19;1;12;8;7;12;12;19;12;8;12;19;12;12;8;12;19;1;8;12;12;12;12;8;1;19;7;12;12;7;8;19;12;1;7;12;12;7;12;6;19;12;12;12;7;8;12;12;19;12;6;12;1;12;12;8;12;12;19;12;12;7;7;8;12;1;19;8;8;12;8;12;12;19;7;8;7;12;12;12;8;19;8;7;12;1;8;12;19;7;12;7;12;12;12;7;12;8;12;19;7;1;9;12;8;12;19;12;12;19;12;12;12;12;7;19;8;12;12;7;1;19;8;12;12;12;19;12;12;7;12;19;12;7;19;12;7;8;12;12;7;7;7;12;19;1;12;8;12;12;19;12;12;7;8;19;8;19;1;8;12;12;12;12;8;7;6;12;12;8;12;19;12;12;7;12;19;6;12;12;7;8;12;19;12;8;7;12;12;19;8;12;8;1;9;12;12;12;19;11;
18;14;0;24;15;22;15;24;0;22;15;14;15;0;15;19;24;14;22;15;0;19;24;14;24;16;0;22;19;14;24;16;22;14;0;19;22;24;16;14;0;19;24;22;16;14;24;0;19;16;22;15;24;14;0;16;22;14;0;14;24;22;16;0;19;22;16;24;16;14;22;19;0;15;14;24;15;22;0;15;19;15;24;14;15;15;20;0;14;24;15;15;22;24;14;0;15;20;14;19;24;24;22;14;15;0;24;14;15;15;22;15;19;0;15;15;15;22;24;14;0;15;15;15;24;16;14;22;0;15;15;24;19;15;14;0;15;16;15;24;24;14;15;16;22;24;0;15;19;12;24;22;14;0;16;24;0;14;24;16;14;15;0;22;24;14;15;19;0;22;24;14;16;0;14;24;15;16;0;14;15;0;24;15;22;14;24;15;15;15;14;0;19;16;22;24;14;0;15;24;15;22;0;15;0;19;22;15;24;14;15;15;15;20;14;15;22;24;0;14;15;15;24;0;20;24;15;15;15;14;0;24;22;15;14;15;0;22;24;15;19;12;15;14;24;0;18;
10;15;21;7;14;0;9;7;21;0;14;15;10;21;9;8;7;15;0;14;21;8;7;15;7;15;21;0;8;15;7;15;0;15;21;8;0;7;15;15;21;8;7;0;15;15;7;21;8;15;0;9;7;15;21;15;0;15;21;15;7;0;15;21;8;0;15;7;15;15;0;8;21;9;15;7;9;0;21;14;8;9;7;15;9;14;2;21;15;7;14;9;0;7;15;21;14;2;15;8;7;7;0;15;14;21;7;15;9;9;0;14;8;21;10;10;14;0;7;15;21;9;10;9;7;15;15;0;21;10;9;7;8;10;15;21;9;15;9;7;7;15;9;15;0;7;21;9;8;11;7;0;15;21;15;7;21;15;7;15;15;9;21;0;7;15;9;8;21;0;7;15;15;21;15;7;9;15;21;15;9;21;7;9;0;15;7;9;9;9;15;21;8;15;0;7;15;21;14;7;9;0;21;10;21;8;0;14;7;15;14;10;9;2;15;14;0;7;21;15;14;9;7;21;2;7;14;9;10;15;21;7;0;9;15;14;21;0;7;10;8;11;14;15;7;21;10;
11;9;16;16;1;14;7;16;16;14;1;9;7;16;7;12;16;9;14;1;16;12;16;9;16;1;16;14;12;9;16;1;14;9;16;12;14;16;1;9;16;12;16;14;1;9;16;16;12;1;14;7;16;9;16;1;14;9;16;9;16;14;1;16;12;14;1;16;1;9;14;12;16;7;9;16;7;14;16;1;12;7;16;9;7;1;13;16;9;16;1;7;14;16;9;16;1;13;9;12;16;16;14;9;1;16;16;9;7;7;14;1;12;16;7;7;1;14;16;9;16;7;7;7;16;1;9;14;16;7;7;16;12;7;9;16;7;1;7;16;16;9;7;1;14;16;16;7;12;4;16;14;9;16;1;16;16;9;16;1;9;7;16;14;16;9;7;12;16;14;16;9;1;16;9;16;7;1;16;9;7;16;16;7;14;9;16;7;7;7;9;16;12;1;14;16;9;16;1;16;7;14;16;7;16;12;14;1;16;9;1;7;7;13;9;1;14;16;16;9;1;7;16;16;13;16;1;7;7;9;16;16;14;7;9;1;16;14;16;7;12;4;1;9;16;16;11;
18;14;0;24;15;22;15;24;0;22;15;14;15;0;15;19;24;14;22;15;0;19;24;14;24;16;0;22;19;14;24;16;22;14;0;19;22;24;16;14;0;19;24;22;16;14;24;0;19;16;22;15;24;14;0;16;22;14;0;14;24;22;16;0;19;22;16;24;16;14;22;19;0;15;14;24;15;22;0;15;19;15;24;14;15;15;20;0;14;24;15;15;22;24;14;0;15;20;14;19;24;24;22;14;15;0;24;14;15;15;22;15;19;0;15;15;15;22;24;14;0;15;15;15;24;16;14;22;0;15;15;24;19;15;14;0;15;16;15;24;24;14;15;16;22;24;0;15;19;12;24;22;14;0;16;24;0;14;24;16;14;15;0;22;24;14;15;19;0;22;24;14;16;0;14;24;15;16;0;14;15;0;24;15;22;14;24;15;15;15;14;0;19;16;22;24;14;0;15;24;15;22;0;15;0;19;22;15;24;14;15;15;15;20;14;15;22;24;0;14;15;15;24;0;20;24;15;15;15;14;0;24;22;15;14;15;0;22;24;15;19;12;15;14;24;0;18;
12;0;14;17;8;15;8;17;14;15;8;0;8;14;8;13;17;0;15;8;14;13;17;0;17;9;14;15;13;0;17;9;15;0;14;13;15;17;9;0;14;13;17;15;9;0;17;14;13;9;15;8;17;0;14;9;15;0;14;0;17;15;9;14;13;15;9;17;9;0;15;13;14;8;0;17;8;15;14;8;13;8;17;0;8;8;14;14;0;17;8;8;15;17;0;14;8;14;0;13;17;17;15;0;8;14;17;0;8;8;15;8;13;14;8;8;8;15;17;0;14;8;8;8;17;9;0;15;14;8;8;17;13;8;0;14;8;9;8;17;17;0;8;9;15;17;14;8;13;6;17;15;0;14;9;17;14;0;17;9;0;8;14;15;17;0;8;13;14;15;17;0;9;14;0;17;8;9;14;0;8;14;17;8;15;0;17;8;8;8;0;14;13;9;15;17;0;14;8;17;8;15;14;8;14;13;15;8;17;0;8;8;8;14;0;8;15;17;14;0;8;8;17;14;14;17;8;8;8;0;14;17;15;8;0;8;14;15;17;8;13;6;8;0;17;14;12;
12;17;22;0;16;7;11;0;22;7;16;17;11;22;11;12;0;17;7;16;22;12;0;17;0;17;22;7;12;17;0;17;7;17;22;12;7;0;17;17;22;12;0;7;17;17;0;22;12;17;7;11;0;17;22;17;7;17;22;17;0;7;17;22;12;7;17;0;17;17;7;12;22;11;17;0;11;7;22;16;12;11;0;17;11;16;7;22;17;0;16;11;7;0;17;22;16;7;17;12;0;0;7;17;16;22;0;17;11;11;7;16;12;22;11;11;16;7;0;17;22;11;11;11;0;17;17;7;22;11;11;0;12;11;17;22;11;17;11;0;0;17;11;17;7;0;22;11;12;13;0;7;17;22;17;0;22;17;0;17;17;11;22;7;0;17;11;12;22;7;0;17;17;22;17;0;11;17;22;17;11;22;0;11;7;17;0;11;11;11;17;22;12;17;7;0;17;22;16;0;11;7;22;11;22;12;7;16;0;17;16;11;11;7;17;16;7;0;22;17;16;11;0;22;7;0;16;11;11;17;22;0;7;11;17;16;22;7;0;11;12;13;16;17;0;22;12;
5;8;14;10;7;8;1;10;14;8;7;8;2;14;1;7;10;8;8;7;14;7;10;8;10;8;14;8;7;8;10;8;8;8;14;7;8;10;8;8;14;7;10;8;8;8;10;14;7;8;8;1;10;8;14;8;8;8;14;8;10;8;8;14;7;8;8;10;8;8;8;7;14;1;8;10;1;8;14;7;7;1;10;8;1;7;7;14;8;10;7;1;8;10;8;14;7;7;8;7;10;10;8;8;7;14;10;8;1;1;8;7;7;14;2;2;7;8;10;8;14;1;2;1;10;8;8;8;14;2;1;10;7;2;8;14;1;8;1;10;10;8;1;8;8;10;14;1;7;4;10;8;8;14;8;10;14;8;10;8;8;1;14;8;10;8;1;7;14;8;10;8;8;14;8;10;1;8;14;8;1;14;10;1;8;8;10;1;1;1;8;14;7;8;8;10;8;14;7;10;1;8;14;2;14;7;8;7;10;8;7;2;1;7;8;7;8;10;14;8;7;1;10;14;7;10;7;1;2;8;14;10;8;1;8;7;14;8;10;2;7;4;7;8;10;14;5;
10;15;21;7;14;0;9;7;21;0;14;15;10;21;9;8;7;15;0;14;21;8;7;15;7;15;21;0;8;15;7;15;0;15;21;8;0;7;15;15;21;8;7;0;15;15;7;21;8;15;0;9;7;15;21;15;0;15;21;15;7;0;15;21;8;0;15;7;15;15;0;8;21;9;15;7;9;0;21;14;8;9;7;15;9;14;2;21;15;7;14;9;0;7;15;21;14;2;15;8;7;7;0;15;14;21;7;15;9;9;0;14;8;21;10;10;14;0;7;15;21;9;10;9;7;15;15;0;21;10;9;7;8;10;15;21;9;15;9;7;7;15;9;15;0;7;21;9;8;11;7;0;15;21;15;7;21;15;7;15;15;9;21;0;7;15;9;8;21;0;7;15;15;21;15;7;9;15;21;15;9;21;7;9;0;15;7;9;9;9;15;21;8;15;0;7;15;21;14;7;9;0;21;10;21;8;0;14;7;15;14;10;9;2;15;14;0;7;21;15;14;9;7;21;2;7;14;9;10;15;21;7;0;9;15;14;21;0;7;10;8;11;14;15;7;21;10;
