107
107
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
7;3;21;7;15;8;3;12;12;7;21;8;12;15;7;8;7;9;21;8;12;15;8;12;12;8;21;7;8;0;7;5;15;8;21;0;12;7;8;0;7;15;8;21;0;12;7;8;7;7;7;0;15;12;21;7;7;8;5;0;10;7;12;8;7;21;7;8;7;15;0;14;7;7;8;12;21;8;7;7;15;7;8;7;21;8;15;7;21;12;7;7;15;21;7;12;7;7;21;12;9;12;7;7;12;21;7;
12;10;23;11;18;0;10;15;19;11;23;0;19;18;11;0;11;11;23;0;19;18;0;19;15;0;23;11;0;10;11;10;18;0;23;10;15;11;0;10;11;18;0;23;10;15;11;0;11;11;11;10;18;19;23;11;11;0;10;10;12;11;19;0;11;23;11;0;11;18;10;21;11;11;0;15;23;0;11;11;18;11;0;11;23;0;18;11;23;15;11;11;18;23;11;15;11;11;23;19;11;19;11;11;19;23;12;
11;14;20;8;0;17;14;9;19;8;20;17;19;0;8;17;8;10;20;17;19;0;17;19;9;17;20;8;17;14;8;12;0;17;20;14;9;8;17;14;8;0;17;20;14;9;8;17;8;8;8;14;0;19;20;8;8;17;12;14;11;8;19;17;8;20;8;17;8;0;14;21;8;8;17;9;20;17;8;8;0;8;17;8;20;17;0;8;20;9;8;8;0;20;8;9;8;8;20;19;10;19;8;8;19;20;11;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
5;6;15;2;9;10;6;6;13;2;15;10;13;9;2;10;2;5;15;10;13;9;10;13;6;10;15;2;10;6;2;4;9;10;15;6;6;2;10;6;2;9;10;15;6;6;2;10;2;1;2;6;9;13;15;2;2;10;4;6;6;2;13;10;1;15;2;10;2;9;6;15;2;2;10;6;15;10;2;2;9;2;10;2;15;10;9;2;15;6;2;2;9;15;2;6;2;1;15;13;5;13;1;2;13;15;5;
20;21;0;16;20;23;21;18;27;16;0;23;27;20;16;23;16;13;0;23;27;20;23;27;18;23;0;16;23;20;16;19;20;23;0;20;18;16;23;20;16;20;23;0;20;18;16;23;16;16;16;20;20;27;0;16;16;23;19;20;15;16;27;23;16;0;16;23;16;20;20;29;16;16;23;18;0;23;16;16;20;16;23;16;0;23;20;16;0;18;16;16;20;0;16;18;16;16;0;27;13;27;16;16;27;0;20;
8;11;19;7;8;16;11;0;16;7;19;16;16;8;7;16;7;8;19;16;16;8;16;16;0;16;19;7;16;12;7;10;8;16;19;12;0;7;16;12;7;8;16;19;12;0;7;16;7;7;7;12;8;16;19;7;7;16;10;12;10;7;16;16;7;19;7;16;7;8;12;18;7;7;16;0;19;16;7;7;8;7;16;7;19;16;8;7;19;0;7;7;8;19;7;0;7;7;19;16;8;16;7;7;16;19;8;
12;10;23;11;18;0;10;15;19;11;23;0;19;18;11;0;11;11;23;0;19;18;0;19;15;0;23;11;0;10;11;10;18;0;23;10;15;11;0;10;11;18;0;23;10;15;11;0;11;11;11;10;18;19;23;11;11;0;10;10;12;11;19;0;11;23;11;0;11;18;10;21;11;11;0;15;23;0;11;11;18;11;0;11;23;0;18;11;23;15;11;11;18;23;11;15;11;11;23;19;11;19;11;11;19;23;12;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
12;10;23;11;18;0;10;15;19;11;23;0;19;18;11;0;11;11;23;0;19;18;0;19;15;0;23;11;0;10;11;10;18;0;23;10;15;11;0;10;11;18;0;23;10;15;11;0;11;11;11;10;18;19;23;11;11;0;10;10;12;11;19;0;11;23;11;0;11;18;10;21;11;11;0;15;23;0;11;11;18;11;0;11;23;0;18;11;23;15;11;11;18;23;11;15;11;11;23;19;11;19;11;11;19;23;12;
11;14;20;8;0;17;14;9;19;8;20;17;19;0;8;17;8;10;20;17;19;0;17;19;9;17;20;8;17;14;8;12;0;17;20;14;9;8;17;14;8;0;17;20;14;9;8;17;8;8;8;14;0;19;20;8;8;17;12;14;11;8;19;17;8;20;8;17;8;0;14;21;8;8;17;9;20;17;8;8;0;8;17;8;20;17;0;8;20;9;8;8;0;20;8;9;8;8;20;19;10;19;8;8;19;20;11;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
20;21;0;16;20;23;21;18;27;16;0;23;27;20;16;23;16;13;0;23;27;20;23;27;18;23;0;16;23;20;16;19;20;23;0;20;18;16;23;20;16;20;23;0;20;18;16;23;16;16;16;20;20;27;0;16;16;23;19;20;15;16;27;23;16;0;16;23;16;20;20;29;16;16;23;18;0;23;16;16;20;16;23;16;0;23;20;16;0;18;16;16;20;0;16;18;16;16;0;27;13;27;16;16;27;0;20;
4;3;22;7;14;12;3;10;8;7;22;12;8;14;7;12;7;10;22;12;8;14;12;8;10;12;22;7;12;5;7;6;14;12;22;5;10;7;12;5;7;14;12;22;5;10;7;12;7;7;7;5;14;8;22;7;7;12;6;5;11;7;8;12;7;22;7;12;7;14;5;10;7;7;12;10;22;12;7;7;14;7;12;7;22;12;14;7;22;10;7;7;14;22;7;10;7;7;22;8;10;8;7;7;8;22;4;
11;14;20;8;0;17;14;9;19;8;20;17;19;0;8;17;8;10;20;17;19;0;17;19;9;17;20;8;17;14;8;12;0;17;20;14;9;8;17;14;8;0;17;20;14;9;8;17;8;8;8;14;0;19;20;8;8;17;12;14;11;8;19;17;8;20;8;17;8;0;14;21;8;8;17;9;20;17;8;8;0;8;17;8;20;17;0;8;20;9;8;8;0;20;8;9;8;8;20;19;10;19;8;8;19;20;11;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
4;3;22;7;14;12;3;10;8;7;22;12;8;14;7;12;7;10;22;12;8;14;12;8;10;12;22;7;12;5;7;6;14;12;22;5;10;7;12;5;7;14;12;22;5;10;7;12;7;7;7;5;14;8;22;7;7;12;6;5;11;7;8;12;7;22;7;12;7;14;5;10;7;7;12;10;22;12;7;7;14;7;12;7;22;12;14;7;22;10;7;7;14;22;7;10;7;7;22;8;10;8;7;7;8;22;4;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
20;21;0;16;20;23;21;18;27;16;0;23;27;20;16;23;16;13;0;23;27;20;23;27;18;23;0;16;23;20;16;19;20;23;0;20;18;16;23;20;16;20;23;0;20;18;16;23;16;16;16;20;20;27;0;16;16;23;19;20;15;16;27;23;16;0;16;23;16;20;20;29;16;16;23;18;0;23;16;16;20;16;23;16;0;23;20;16;0;18;16;16;20;0;16;18;16;16;0;27;13;27;16;16;27;0;20;
8;11;19;7;8;16;11;0;16;7;19;16;16;8;7;16;7;8;19;16;16;8;16;16;0;16;19;7;16;12;7;10;8;16;19;12;0;7;16;12;7;8;16;19;12;0;7;16;7;7;7;12;8;16;19;7;7;16;10;12;10;7;16;16;7;19;7;16;7;8;12;18;7;7;16;0;19;16;7;7;8;7;16;7;19;16;8;7;19;0;7;7;8;19;7;0;7;7;19;16;8;16;7;7;16;19;8;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
20;21;0;16;20;23;21;18;27;16;0;23;27;20;16;23;16;13;0;23;27;20;23;27;18;23;0;16;23;20;16;19;20;23;0;20;18;16;23;20;16;20;23;0;20;18;16;23;16;16;16;20;20;27;0;16;16;23;19;20;15;16;27;23;16;0;16;23;16;20;20;29;16;16;23;18;0;23;16;16;20;16;23;16;0;23;20;16;0;18;16;16;20;0;16;18;16;16;0;27;13;27;16;16;27;0;20;
11;14;20;8;0;17;14;9;19;8;20;17;19;0;8;17;8;10;20;17;19;0;17;19;9;17;20;8;17;14;8;12;0;17;20;14;9;8;17;14;8;0;17;20;14;9;8;17;8;8;8;14;0;19;20;8;8;17;12;14;11;8;19;17;8;20;8;17;8;0;14;21;8;8;17;9;20;17;8;8;0;8;17;8;20;17;0;8;20;9;8;8;0;20;8;9;8;8;20;19;10;19;8;8;19;20;11;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
8;11;19;7;8;16;11;0;16;7;19;16;16;8;7;16;7;8;19;16;16;8;16;16;0;16;19;7;16;12;7;10;8;16;19;12;0;7;16;12;7;8;16;19;12;0;7;16;7;7;7;12;8;16;19;7;7;16;10;12;10;7;16;16;7;19;7;16;7;8;12;18;7;7;16;0;19;16;7;7;8;7;16;7;19;16;8;7;19;0;7;7;8;19;7;0;7;7;19;16;8;16;7;7;16;19;8;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
20;21;0;16;20;23;21;18;27;16;0;23;27;20;16;23;16;13;0;23;27;20;23;27;18;23;0;16;23;20;16;19;20;23;0;20;18;16;23;20;16;20;23;0;20;18;16;23;16;16;16;20;20;27;0;16;16;23;19;20;15;16;27;23;16;0;16;23;16;20;20;29;16;16;23;18;0;23;16;16;20;16;23;16;0;23;20;16;0;18;16;16;20;0;16;18;16;16;0;27;13;27;16;16;27;0;20;
10;10;27;12;20;19;10;15;0;12;27;19;0;20;12;19;12;16;27;19;0;20;19;0;15;19;27;12;19;12;12;12;20;19;27;12;15;12;19;12;12;20;19;27;12;15;12;19;12;13;12;12;20;0;27;12;12;19;12;12;17;12;0;19;13;27;12;19;12;20;12;3;12;12;19;15;27;19;12;12;20;12;19;12;27;19;20;12;27;15;12;12;20;27;12;15;12;13;27;0;16;0;13;12;0;27;10;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
8;9;14;6;11;11;9;8;16;6;14;11;16;11;6;11;6;1;14;11;16;11;11;16;8;11;14;6;11;9;6;7;11;11;14;9;8;6;11;9;6;11;11;14;9;8;6;11;6;6;6;9;11;16;14;6;6;11;7;9;2;6;16;11;6;14;6;11;6;11;9;18;6;6;11;8;14;11;6;6;11;6;11;6;14;11;11;6;14;8;6;6;11;14;6;8;6;6;14;16;1;16;6;6;16;14;8;
10;10;27;12;20;19;10;15;0;12;27;19;0;20;12;19;12;16;27;19;0;20;19;0;15;19;27;12;19;12;12;12;20;19;27;12;15;12;19;12;12;20;19;27;12;15;12;19;12;13;12;12;20;0;27;12;12;19;12;12;17;12;0;19;13;27;12;19;12;20;12;3;12;12;19;15;27;19;12;12;20;12;19;12;27;19;20;12;27;15;12;12;20;27;12;15;12;13;27;0;16;0;13;12;0;27;10;
5;6;15;2;9;10;6;6;13;2;15;10;13;9;2;10;2;5;15;10;13;9;10;13;6;10;15;2;10;6;2;4;9;10;15;6;6;2;10;6;2;9;10;15;6;6;2;10;2;1;2;6;9;13;15;2;2;10;4;6;6;2;13;10;1;15;2;10;2;9;6;15;2;2;10;6;15;10;2;2;9;2;10;2;15;10;9;2;15;6;2;2;9;15;2;6;2;1;15;13;5;13;1;2;13;15;5;
10;10;27;12;20;19;10;15;0;12;27;19;0;20;12;19;12;16;27;19;0;20;19;0;15;19;27;12;19;12;12;12;20;19;27;12;15;12;19;12;12;20;19;27;12;15;12;19;12;13;12;12;20;0;27;12;12;19;12;12;17;12;0;19;13;27;12;19;12;20;12;3;12;12;19;15;27;19;12;12;20;12;19;12;27;19;20;12;27;15;12;12;20;27;12;15;12;13;27;0;16;0;13;12;0;27;10;
20;21;0;16;20;23;21;18;27;16;0;23;27;20;16;23;16;13;0;23;27;20;23;27;18;23;0;16;23;20;16;19;20;23;0;20;18;16;23;20;16;20;23;0;20;18;16;23;16;16;16;20;20;27;0;16;16;23;19;20;15;16;27;23;16;0;16;23;16;20;20;29;16;16;23;18;0;23;16;16;20;16;23;16;0;23;20;16;0;18;16;16;20;0;16;18;16;16;0;27;13;27;16;16;27;0;20;
2;5;19;4;12;12;5;7;9;4;19;12;9;12;4;12;4;8;19;12;9;12;12;9;7;12;19;4;12;6;4;3;12;12;19;6;7;4;12;6;4;12;12;19;6;7;4;12;4;5;4;6;12;9;19;4;4;12;3;6;9;4;9;12;5;19;4;12;4;12;6;11;4;4;12;7;19;12;4;4;12;4;12;4;19;12;12;4;19;7;4;4;12;19;4;7;4;5;19;9;8;9;5;4;9;19;2;
4;6;16;1;9;12;6;6;12;1;16;12;12;9;1;12;1;6;16;12;12;9;12;12;6;12;16;1;12;6;1;4;9;12;16;6;6;1;12;6;1;9;12;16;6;6;1;12;1;2;1;6;9;12;16;1;1;12;4;6;7;1;12;12;2;16;1;12;1;9;6;14;1;1;12;6;16;12;1;1;9;1;12;1;16;12;9;1;16;6;1;1;9;16;1;6;1;2;16;12;6;12;2;1;12;16;4;
0;6;20;3;12;12;6;7;10;3;20;12;10;12;3;12;3;9;20;12;10;12;12;10;7;12;20;3;12;6;3;4;12;12;20;6;7;3;12;6;3;12;12;20;6;7;3;12;3;5;3;6;12;10;20;3;3;12;4;6;9;3;10;12;5;20;3;12;3;12;6;12;3;3;12;7;20;12;3;3;12;3;12;3;20;12;12;3;20;7;3;3;12;20;3;7;3;5;20;10;9;10;5;3;10;20;0;
