162
162
18;0;27;18;15;0;18;18;0;15;11;19;19;21;0;19;21;18;27;0;19;18;0;19;21;18;15;21;0;19;21;0;18;19;27;15;21;0;18;0;18;21;0;19;11;21;19;27;0;15;21;15;0;19;15;15;18;0;27;21;15;11;0;18;19;21;15;18;0;27;21;15;15;11;19;0;18;15;0;15;21;27;0;18;15;15;19;18;0;21;15;18;21;15;0;15;19;27;18;21;0;0;15;21;18;15;15;0;11;15;19;27;18;0;21;0;15;18;21;15;0;0;27;18;21;15;15;0;19;15;21;18;0;27;15;0;0;19;11;18;21;15;15;0;27;15;0;15;11;15;15;27;0;15;15;0;21;19;15;0;27;18;
20;26;0;22;16;26;22;22;26;16;18;17;16;19;26;16;19;22;0;26;16;22;26;16;19;22;16;19;26;16;19;26;22;16;0;16;19;26;22;26;22;19;26;16;18;19;16;0;26;16;19;16;26;16;16;16;22;26;0;19;16;18;26;22;16;19;16;22;26;0;19;16;16;18;16;26;22;16;26;16;19;0;26;22;16;16;16;22;26;19;16;22;19;16;26;16;16;0;22;19;26;26;16;19;22;16;16;26;18;16;16;0;22;26;19;26;16;22;19;16;26;26;0;22;19;16;16;26;16;16;19;22;26;0;16;26;26;16;18;22;19;16;16;26;0;16;26;16;18;16;16;0;26;16;16;26;19;16;16;26;0;20;
4;14;16;7;2;14;7;7;14;2;6;7;8;9;14;8;9;7;16;14;8;7;14;8;9;7;1;9;14;8;9;14;7;8;16;2;9;14;7;14;7;9;14;8;6;9;8;16;14;2;9;2;14;8;2;1;7;14;16;9;2;6;14;7;8;9;1;7;14;16;9;2;2;6;8;14;7;1;14;2;9;16;14;7;1;2;8;7;14;9;1;7;9;2;14;2;8;16;7;9;14;14;1;9;7;1;2;14;6;2;8;16;7;14;9;14;1;7;9;2;14;14;16;7;9;2;2;14;8;1;9;7;14;16;2;14;14;8;6;7;9;1;2;14;16;2;14;1;6;1;2;16;14;2;1;14;9;8;1;14;16;4;
5;14;15;8;1;14;8;8;14;1;6;6;7;8;14;7;8;8;15;14;7;8;14;7;8;8;2;8;14;7;8;14;8;7;15;1;8;14;8;14;8;8;14;7;6;8;7;15;14;1;8;1;14;7;1;2;8;14;15;8;1;6;14;8;7;8;2;8;14;15;8;1;1;6;7;14;8;2;14;1;8;15;14;8;2;1;7;8;14;8;2;8;8;1;14;1;7;15;8;8;14;14;2;8;8;2;1;14;6;1;7;15;8;14;8;14;2;8;8;1;14;14;15;8;8;1;1;14;7;2;8;8;14;15;1;14;14;7;6;8;8;2;1;14;15;1;14;2;6;2;1;15;14;1;2;14;8;7;2;14;15;5;
4;14;16;7;2;14;7;7;14;2;6;7;8;9;14;8;9;7;16;14;8;7;14;8;9;7;1;9;14;8;9;14;7;8;16;2;9;14;7;14;7;9;14;8;6;9;8;16;14;2;9;2;14;8;2;1;7;14;16;9;2;6;14;7;8;9;1;7;14;16;9;2;2;6;8;14;7;1;14;2;9;16;14;7;1;2;8;7;14;9;1;7;9;2;14;2;8;16;7;9;14;14;1;9;7;1;2;14;6;2;8;16;7;14;9;14;1;7;9;2;14;14;16;7;9;2;2;14;8;1;9;7;14;16;2;14;14;8;6;7;9;1;2;14;16;2;14;1;6;1;2;16;14;2;1;14;9;8;1;14;16;4;
5;14;15;8;1;14;8;8;14;1;6;6;7;8;14;7;8;8;15;14;7;8;14;7;8;8;2;8;14;7;8;14;8;7;15;1;8;14;8;14;8;8;14;7;6;8;7;15;14;1;8;1;14;7;1;2;8;14;15;8;1;6;14;8;7;8;2;8;14;15;8;1;1;6;7;14;8;2;14;1;8;15;14;8;2;1;7;8;14;8;2;8;8;1;14;1;7;15;8;8;14;14;2;8;8;2;1;14;6;1;7;15;8;14;8;14;2;8;8;1;14;14;15;8;8;1;1;14;7;2;8;8;14;15;1;14;14;7;6;8;8;2;1;14;15;1;14;2;6;2;1;15;14;1;2;14;8;7;2;14;15;5;
18;0;27;18;15;0;18;18;0;15;11;19;19;21;0;19;21;18;27;0;19;18;0;19;21;18;15;21;0;19;21;0;18;19;27;15;21;0;18;0;18;21;0;19;11;21;19;27;0;15;21;15;0;19;15;15;18;0;27;21;15;11;0;18;19;21;15;18;0;27;21;15;15;11;19;0;18;15;0;15;21;27;0;18;15;15;19;18;0;21;15;18;21;15;0;15;19;27;18;21;0;0;15;21;18;15;15;0;11;15;19;27;18;0;21;0;15;18;21;15;0;0;27;18;21;15;15;0;19;15;21;18;0;27;15;0;0;19;11;18;21;15;15;0;27;15;0;15;11;15;15;27;0;15;15;0;21;19;15;0;27;18;
6;17;22;1;8;17;1;1;17;8;11;8;12;10;17;12;10;1;22;17;12;1;17;12;10;1;8;10;17;12;10;17;1;12;22;8;10;17;1;17;1;10;17;12;11;10;12;22;17;8;10;8;17;12;8;8;1;17;22;10;8;11;17;1;12;10;8;1;17;22;10;8;8;11;12;17;1;8;17;8;10;22;17;1;8;8;12;1;17;10;8;1;10;8;17;8;12;22;1;10;17;17;8;10;1;8;8;17;11;8;12;22;1;17;10;17;8;1;10;8;17;17;22;1;10;8;8;17;12;8;10;1;17;22;8;17;17;12;11;1;10;8;8;17;22;8;17;8;11;8;8;22;17;8;8;17;10;12;8;17;22;6;
11;19;16;11;7;19;11;11;19;7;10;7;1;8;19;1;8;11;16;19;1;11;19;1;8;11;8;8;19;1;8;19;11;1;16;7;8;19;11;19;11;8;19;1;10;8;1;16;19;7;8;7;19;1;7;8;11;19;16;8;7;10;19;11;1;8;8;11;19;16;8;7;7;10;1;19;11;8;19;7;8;16;19;11;8;7;1;11;19;8;8;11;8;7;19;7;1;16;11;8;19;19;8;8;11;8;7;19;10;7;1;16;11;19;8;19;8;11;8;7;19;19;16;11;8;7;7;19;1;8;8;11;19;16;7;19;19;1;10;11;8;8;7;19;16;7;19;8;10;8;7;16;19;7;8;19;8;1;8;19;16;11;
5;14;15;8;1;14;8;8;14;1;6;6;7;8;14;7;8;8;15;14;7;8;14;7;8;8;2;8;14;7;8;14;8;7;15;1;8;14;8;14;8;8;14;7;6;8;7;15;14;1;8;1;14;7;1;2;8;14;15;8;1;6;14;8;7;8;2;8;14;15;8;1;1;6;7;14;8;2;14;1;8;15;14;8;2;1;7;8;14;8;2;8;8;1;14;1;7;15;8;8;14;14;2;8;8;2;1;14;6;1;7;15;8;14;8;14;2;8;8;1;14;14;15;8;8;1;1;14;7;2;8;8;14;15;1;14;14;7;6;8;8;2;1;14;15;1;14;2;6;2;1;15;14;1;2;14;8;7;2;14;15;5;
5;14;15;8;1;14;8;8;14;1;6;6;7;8;14;7;8;8;15;14;7;8;14;7;8;8;2;8;14;7;8;14;8;7;15;1;8;14;8;14;8;8;14;7;6;8;7;15;14;1;8;1;14;7;1;2;8;14;15;8;1;6;14;8;7;8;2;8;14;15;8;1;1;6;7;14;8;2;14;1;8;15;14;8;2;1;7;8;14;8;2;8;8;1;14;1;7;15;8;8;14;14;2;8;8;2;1;14;6;1;7;15;8;14;8;14;2;8;8;1;14;14;15;8;8;1;1;14;7;2;8;8;14;15;1;14;14;7;6;8;8;2;1;14;15;1;14;2;6;2;1;15;14;1;2;14;8;7;2;14;15;5;
18;0;27;18;15;0;18;18;0;15;11;19;19;21;0;19;21;18;27;0;19;18;0;19;21;18;15;21;0;19;21;0;18;19;27;15;21;0;18;0;18;21;0;19;11;21;19;27;0;15;21;15;0;19;15;15;18;0;27;21;15;11;0;18;19;21;15;18;0;27;21;15;15;11;19;0;18;15;0;15;21;27;0;18;15;15;19;18;0;21;15;18;21;15;0;15;19;27;18;21;0;0;15;21;18;15;15;0;11;15;19;27;18;0;21;0;15;18;21;15;0;0;27;18;21;15;15;0;19;15;21;18;0;27;15;0;0;19;11;18;21;15;15;0;27;15;0;15;11;15;15;27;0;15;15;0;21;19;15;0;27;18;
20;26;0;22;16;26;22;22;26;16;18;17;16;19;26;16;19;22;0;26;16;22;26;16;19;22;16;19;26;16;19;26;22;16;0;16;19;26;22;26;22;19;26;16;18;19;16;0;26;16;19;16;26;16;16;16;22;26;0;19;16;18;26;22;16;19;16;22;26;0;19;16;16;18;16;26;22;16;26;16;19;0;26;22;16;16;16;22;26;19;16;22;19;16;26;16;16;0;22;19;26;26;16;19;22;16;16;26;18;16;16;0;22;26;19;26;16;22;19;16;26;26;0;22;19;16;16;26;16;16;19;22;26;0;16;26;26;16;18;22;19;16;16;26;0;16;26;16;18;16;16;0;26;16;16;26;19;16;16;26;0;20;
9;20;19;10;8;20;10;10;20;8;12;3;8;0;20;8;0;10;19;20;8;10;20;8;0;10;9;0;20;8;0;20;10;8;19;8;0;20;10;20;10;0;20;8;12;0;8;19;20;8;0;8;20;8;8;9;10;20;19;0;8;12;20;10;8;0;9;10;20;19;0;8;8;12;8;20;10;9;20;8;0;19;20;10;9;8;8;10;20;0;9;10;0;8;20;8;8;19;10;0;20;20;9;0;10;9;8;20;12;8;8;19;10;20;0;20;9;10;0;8;20;20;19;10;0;8;8;20;8;9;0;10;20;19;8;20;20;8;12;10;0;9;8;20;19;8;20;9;12;9;8;19;20;8;9;20;0;8;9;20;19;9;
5;14;15;8;1;14;8;8;14;1;6;6;7;8;14;7;8;8;15;14;7;8;14;7;8;8;2;8;14;7;8;14;8;7;15;1;8;14;8;14;8;8;14;7;6;8;7;15;14;1;8;1;14;7;1;2;8;14;15;8;1;6;14;8;7;8;2;8;14;15;8;1;1;6;7;14;8;2;14;1;8;15;14;8;2;1;7;8;14;8;2;8;8;1;14;1;7;15;8;8;14;14;2;8;8;2;1;14;6;1;7;15;8;14;8;14;2;8;8;1;14;14;15;8;8;1;1;14;7;2;8;8;14;15;1;14;14;7;6;8;8;2;1;14;15;1;14;2;6;2;1;15;14;1;2;14;8;7;2;14;15;5;
8;11;19;12;7;11;12;12;11;7;0;11;11;13;11;11;13;12;19;11;11;12;11;11;13;12;7;13;11;11;13;11;12;11;19;7;13;11;12;11;12;13;11;11;0;13;11;19;11;7;13;7;11;11;7;7;12;11;19;13;7;0;11;12;11;13;7;12;11;19;13;7;7;0;11;11;12;7;11;7;13;19;11;12;7;7;11;12;11;13;7;12;13;7;11;7;11;19;12;13;11;11;7;13;12;7;7;11;0;7;11;19;12;11;13;11;7;12;13;7;11;11;19;12;13;7;7;11;11;7;13;12;11;19;7;11;11;11;0;12;13;7;7;11;19;7;11;7;0;7;7;19;11;7;7;11;13;11;7;11;19;8;
6;17;22;1;8;17;1;1;17;8;11;8;12;10;17;12;10;1;22;17;12;1;17;12;10;1;8;10;17;12;10;17;1;12;22;8;10;17;1;17;1;10;17;12;11;10;12;22;17;8;10;8;17;12;8;8;1;17;22;10;8;11;17;1;12;10;8;1;17;22;10;8;8;11;12;17;1;8;17;8;10;22;17;1;8;8;12;1;17;10;8;1;10;8;17;8;12;22;1;10;17;17;8;10;1;8;8;17;11;8;12;22;1;17;10;17;8;1;10;8;17;17;22;1;10;8;8;17;12;8;10;1;17;22;8;17;17;12;11;1;10;8;8;17;22;8;17;8;11;8;8;22;17;8;8;17;10;12;8;17;22;6;
18;0;27;18;15;0;18;18;0;15;11;19;19;21;0;19;21;18;27;0;19;18;0;19;21;18;15;21;0;19;21;0;18;19;27;15;21;0;18;0;18;21;0;19;11;21;19;27;0;15;21;15;0;19;15;15;18;0;27;21;15;11;0;18;19;21;15;18;0;27;21;15;15;11;19;0;18;15;0;15;21;27;0;18;15;15;19;18;0;21;15;18;21;15;0;15;19;27;18;21;0;0;15;21;18;15;15;0;11;15;19;27;18;0;21;0;15;18;21;15;0;0;27;18;21;15;15;0;19;15;21;18;0;27;15;0;0;19;11;18;21;15;15;0;27;15;0;15;11;15;15;27;0;15;15;0;21;19;15;0;27;18;
4;14;16;7;2;14;7;7;14;2;6;7;8;9;14;8;9;7;16;14;8;7;14;8;9;7;1;9;14;8;9;14;7;8;16;2;9;14;7;14;7;9;14;8;6;9;8;16;14;2;9;2;14;8;2;1;7;14;16;9;2;6;14;7;8;9;1;7;14;16;9;2;2;6;8;14;7;1;14;2;9;16;14;7;1;2;8;7;14;9;1;7;9;2;14;2;8;16;7;9;14;14;1;9;7;1;2;14;6;2;8;16;7;14;9;14;1;7;9;2;14;14;16;7;9;2;2;14;8;1;9;7;14;16;2;14;14;8;6;7;9;1;2;14;16;2;14;1;6;1;2;16;14;2;1;14;9;8;1;14;16;4;
11;19;16;11;7;19;11;11;19;7;10;7;1;8;19;1;8;11;16;19;1;11;19;1;8;11;8;8;19;1;8;19;11;1;16;7;8;19;11;19;11;8;19;1;10;8;1;16;19;7;8;7;19;1;7;8;11;19;16;8;7;10;19;11;1;8;8;11;19;16;8;7;7;10;1;19;11;8;19;7;8;16;19;11;8;7;1;11;19;8;8;11;8;7;19;7;1;16;11;8;19;19;8;8;11;8;7;19;10;7;1;16;11;19;8;19;8;11;8;7;19;19;16;11;8;7;7;19;1;8;8;11;19;16;7;19;19;1;10;11;8;8;7;19;16;7;19;8;10;8;7;16;19;7;8;19;8;1;8;19;16;11;
9;20;19;10;8;20;10;10;20;8;12;3;8;0;20;8;0;10;19;20;8;10;20;8;0;10;9;0;20;8;0;20;10;8;19;8;0;20;10;20;10;0;20;8;12;0;8;19;20;8;0;8;20;8;8;9;10;20;19;0;8;12;20;10;8;0;9;10;20;19;0;8;8;12;8;20;10;9;20;8;0;19;20;10;9;8;8;10;20;0;9;10;0;8;20;8;8;19;10;0;20;20;9;0;10;9;8;20;12;8;8;19;10;20;0;20;9;10;0;8;20;20;19;10;0;8;8;20;8;9;0;10;20;19;8;20;20;8;12;10;0;9;8;20;19;8;20;9;12;9;8;19;20;8;9;20;0;8;9;20;19;9;
18;0;27;18;15;0;18;18;0;15;11;19;19;21;0;19;21;18;27;0;19;18;0;19;21;18;15;21;0;19;21;0;18;19;27;15;21;0;18;0;18;21;0;19;11;21;19;27;0;15;21;15;0;19;15;15;18;0;27;21;15;11;0;18;19;21;15;18;0;27;21;15;15;11;19;0;18;15;0;15;21;27;0;18;15;15;19;18;0;21;15;18;21;15;0;15;19;27;18;21;0;0;15;21;18;15;15;0;11;15;19;27;18;0;21;0;15;18;21;15;0;0;27;18;21;15;15;0;19;15;21;18;0;27;15;0;0;19;11;18;21;15;15;0;27;15;0;15;11;15;15;27;0;15;15;0;21;19;15;0;27;18;
4;14;16;7;2;14;7;7;14;2;6;7;8;9;14;8;9;7;16;14;8;7;14;8;9;7;1;9;14;8;9;14;7;8;16;2;9;14;7;14;7;9;14;8;6;9;8;16;14;2;9;2;14;8;2;1;7;14;16;9;2;6;14;7;8;9;1;7;14;16;9;2;2;6;8;14;7;1;14;2;9;16;14;7;1;2;8;7;14;9;1;7;9;2;14;2;8;16;7;9;14;14;1;9;7;1;2;14;6;2;8;16;7;14;9;14;1;7;9;2;14;14;16;7;9;2;2;14;8;1;9;7;14;16;2;14;14;8;6;7;9;1;2;14;16;2;14;1;6;1;2;16;14;2;1;14;9;8;1;14;16;4;
20;26;0;22;16;26;22;22;26;16;18;17;16;19;26;16;19;22;0;26;16;22;26;16;19;22;16;19;26;16;19;26;22;16;0;16;19;26;22;26;22;19;26;16;18;19;16;0;26;16;19;16;26;16;16;16;22;26;0;19;16;18;26;22;16;19;16;22;26;0;19;16;16;18;16;26;22;16;26;16;19;0;26;22;16;16;16;22;26;19;16;22;19;16;26;16;16;0;22;19;26;26;16;19;22;16;16;26;18;16;16;0;22;26;19;26;16;22;19;16;26;26;0;22;19;16;16;26;16;16;19;22;26;0;16;26;26;16;18;22;19;16;16;26;0;16;26;16;18;16;16;0;26;16;16;26;19;16;16;26;0;20;
9;20;19;10;8;20;10;10;20;8;12;3;8;0;20;8;0;10;19;20;8;10;20;8;0;10;9;0;20;8;0;20;10;8;19;8;0;20;10;20;10;0;20;8;12;0;8;19;20;8;0;8;20;8;8;9;10;20;19;0;8;12;20;10;8;0;9;10;20;19;0;8;8;12;8;20;10;9;20;8;0;19;20;10;9;8;8;10;20;0;9;10;0;8;20;8;8;19;10;0;20;20;9;0;10;9;8;20;12;8;8;19;10;20;0;20;9;10;0;8;20;20;19;10;0;8;8;20;8;9;0;10;20;19;8;20;20;8;12;10;0;9;8;20;19;8;20;9;12;9;8;19;20;8;9;20;0;8;9;20;19;9;
5;14;15;8;1;14;8;8;14;1;6;6;7;8;14;7;8;8;15;14;7;8;14;7;8;8;2;8;14;7;8;14;8;7;15;1;8;14;8;14;8;8;14;7;6;8;7;15;14;1;8;1;14;7;1;2;8;14;15;8;1;6;14;8;7;8;2;8;14;15;8;1;1;6;7;14;8;2;14;1;8;15;14;8;2;1;7;8;14;8;2;8;8;1;14;1;7;15;8;8;14;14;2;8;8;2;1;14;6;1;7;15;8;14;8;14;2;8;8;1;14;14;15;8;8;1;1;14;7;2;8;8;14;15;1;14;14;7;6;8;8;2;1;14;15;1;14;2;6;2;1;15;14;1;2;14;8;7;2;14;15;5;
8;11;19;12;7;11;12;12;11;7;0;11;11;13;11;11;13;12;19;11;11;12;11;11;13;12;7;13;11;11;13;11;12;11;19;7;13;11;12;11;12;13;11;11;0;13;11;19;11;7;13;7;11;11;7;7;12;11;19;13;7;0;11;12;11;13;7;12;11;19;13;7;7;0;11;11;12;7;11;7;13;19;11;12;7;7;11;12;11;13;7;12;13;7;11;7;11;19;12;13;11;11;7;13;12;7;7;11;0;7;11;19;12;11;13;11;7;12;13;7;11;11;19;12;13;7;7;11;11;7;13;12;11;19;7;11;11;11;0;12;13;7;7;11;19;7;11;7;0;7;7;19;11;7;7;11;13;11;7;11;19;8;
6;17;22;1;8;17;1;1;17;8;11;8;12;10;17;12;10;1;22;17;12;1;17;12;10;1;8;10;17;12;10;17;1;12;22;8;10;17;1;17;1;10;17;12;11;10;12;22;17;8;10;8;17;12;8;8;1;17;22;10;8;11;17;1;12;10;8;1;17;22;10;8;8;11;12;17;1;8;17;8;10;22;17;1;8;8;12;1;17;10;8;1;10;8;17;8;12;22;1;10;17;17;8;10;1;8;8;17;11;8;12;22;1;17;10;17;8;1;10;8;17;17;22;1;10;8;8;17;12;8;10;1;17;22;8;17;17;12;11;1;10;8;8;17;22;8;17;8;11;8;8;22;17;8;8;17;10;12;8;17;22;6;
11;19;16;11;7;19;11;11;19;7;10;7;1;8;19;1;8;11;16;19;1;11;19;1;8;11;8;8;19;1;8;19;11;1;16;7;8;19;11;19;11;8;19;1;10;8;1;16;19;7;8;7;19;1;7;8;11;19;16;8;7;10;19;11;1;8;8;11;19;16;8;7;7;10;1;19;11;8;19;7;8;16;19;11;8;7;1;11;19;8;8;11;8;7;19;7;1;16;11;8;19;19;8;8;11;8;7;19;10;7;1;16;11;19;8;19;8;11;8;7;19;19;16;11;8;7;7;19;1;8;8;11;19;16;7;19;19;1;10;11;8;8;7;19;16;7;19;8;10;8;7;16;19;7;8;19;8;1;8;19;16;11;
18;0;27;18;15;0;18;18;0;15;11;19;19;21;0;19;21;18;27;0;19;18;0;19;21;18;15;21;0;19;21;0;18;19;27;15;21;0;18;0;18;21;0;19;11;21;19;27;0;15;21;15;0;19;15;15;18;0;27;21;15;11;0;18;19;21;15;18;0;27;21;15;15;11;19;0;18;15;0;15;21;27;0;18;15;15;19;18;0;21;15;18;21;15;0;15;19;27;18;21;0;0;15;21;18;15;15;0;11;15;19;27;18;0;21;0;15;18;21;15;0;0;27;18;21;15;15;0;19;15;21;18;0;27;15;0;0;19;11;18;21;15;15;0;27;15;0;15;11;15;15;27;0;15;15;0;21;19;15;0;27;18;
4;14;16;7;2;14;7;7;14;2;6;7;8;9;14;8;9;7;16;14;8;7;14;8;9;7;1;9;14;8;9;14;7;8;16;2;9;14;7;14;7;9;14;8;6;9;8;16;14;2;9;2;14;8;2;1;7;14;16;9;2;6;14;7;8;9;1;7;14;16;9;2;2;6;8;14;7;1;14;2;9;16;14;7;1;2;8;7;14;9;1;7;9;2;14;2;8;16;7;9;14;14;1;9;7;1;2;14;6;2;8;16;7;14;9;14;1;7;9;2;14;14;16;7;9;2;2;14;8;1;9;7;14;16;2;14;14;8;6;7;9;1;2;14;16;2;14;1;6;1;2;16;14;2;1;14;9;8;1;14;16;4;
18;0;27;18;15;0;18;18;0;15;11;19;19;21;0;19;21;18;27;0;19;18;0;19;21;18;15;21;0;19;21;0;18;19;27;15;21;0;18;0;18;21;0;19;11;21;19;27;0;15;21;15;0;19;15;15;18;0;27;21;15;11;0;18;19;21;15;18;0;27;21;15;15;11;19;0;18;15;0;15;21;27;0;18;15;15;19;18;0;21;15;18;21;15;0;15;19;27;18;21;0;0;15;21;18;15;15;0;11;15;19;27;18;0;21;0;15;18;21;15;0;0;27;18;21;15;15;0;19;15;21;18;0;27;15;0;0;19;11;18;21;15;15;0;27;15;0;15;11;15;15;27;0;15;15;0;21;19;15;0;27;18;
5;14;15;8;1;14;8;8;14;1;6;6;7;8;14;7;8;8;15;14;7;8;14;7;8;8;2;8;14;7;8;14;8;7;15;1;8;14;8;14;8;8;14;7;6;8;7;15;14;1;8;1;14;7;1;2;8;14;15;8;1;6;14;8;7;8;2;8;14;15;8;1;1;6;7;14;8;2;14;1;8;15;14;8;2;1;7;8;14;8;2;8;8;1;14;1;7;15;8;8;14;14;2;8;8;2;1;14;6;1;7;15;8;14;8;14;2;8;8;1;14;14;15;8;8;1;1;14;7;2;8;8;14;15;1;14;14;7;6;8;8;2;1;14;15;1;14;2;6;2;1;15;14;1;2;14;8;7;2;14;15;5;
9;20;19;10;8;20;10;10;20;8;12;3;8;0;20;8;0;10;19;20;8;10;20;8;0;10;9;0;20;8;0;20;10;8;19;8;0;20;10;20;10;0;20;8;12;0;8;19;20;8;0;8;20;8;8;9;10;20;19;0;8;12;20;10;8;0;9;10;20;19;0;8;8;12;8;20;10;9;20;8;0;19;20;10;9;8;8;10;20;0;9;10;0;8;20;8;8;19;10;0;20;20;9;0;10;9;8;20;12;8;8;19;10;20;0;20;9;10;0;8;20;20;19;10;0;8;8;20;8;9;0;10;20;19;8;20;20;8;12;10;0;9;8;20;19;8;20;9;12;9;8;19;20;8;9;20;0;8;9;20;19;9;
20;26;0;22;16;26;22;22;26;16;18;17;16;19;26;16;19;22;0;26;16;22;26;16;19;22;16;19;26;16;19;26;22;16;0;16;19;26;22;26;22;19;26;16;18;19;16;0;26;16;19;16;26;16;16;16;22;26;0;19;16;18;26;22;16;19;16;22;26;0;19;16;16;18;16;26;22;16;26;16;19;0;26;22;16;16;16;22;26;19;16;22;19;16;26;16;16;0;22;19;26;26;16;19;22;16;16;26;18;16;16;0;22;26;19;26;16;22;19;16;26;26;0;22;19;16;16;26;16;16;19;22;26;0;16;26;26;16;18;22;19;16;16;26;0;16;26;16;18;16;16;0;26;16;16;26;19;16;16;26;0;20;
11;19;16;11;7;19;11;11;19;7;10;7;1;8;19;1;8;11;16;19;1;11;19;1;8;11;8;8;19;1;8;19;11;1;16;7;8;19;11;19;11;8;19;1;10;8;1;16;19;7;8;7;19;1;7;8;11;19;16;8;7;10;19;11;1;8;8;11;19;16;8;7;7;10;1;19;11;8;19;7;8;16;19;11;8;7;1;11;19;8;8;11;8;7;19;7;1;16;11;8;19;19;8;8;11;8;7;19;10;7;1;16;11;19;8;19;8;11;8;7;19;19;16;11;8;7;7;19;1;8;8;11;19;16;7;19;19;1;10;11;8;8;7;19;16;7;19;8;10;8;7;16;19;7;8;19;8;1;8;19;16;11;
18;0;27;18;15;0;18;18;0;15;11;19;19;21;0;19;21;18;27;0;19;18;0;19;21;18;15;21;0;19;21;0;18;19;27;15;21;0;18;0;18;21;0;19;11;21;19;27;0;15;21;15;0;19;15;15;18;0;27;21;15;11;0;18;19;21;15;18;0;27;21;15;15;11;19;0;18;15;0;15;21;27;0;18;15;15;19;18;0;21;15;18;21;15;0;15;19;27;18;21;0;0;15;21;18;15;15;0;11;15;19;27;18;0;21;0;15;18;21;15;0;0;27;18;21;15;15;0;19;15;21;18;0;27;15;0;0;19;11;18;21;15;15;0;27;15;0;15;11;15;15;27;0;15;15;0;21;19;15;0;27;18;
6;17;22;1;8;17;1;1;17;8;11;8;12;10;17;12;10;1;22;17;12;1;17;12;10;1;8;10;17;12;10;17;1;12;22;8;10;17;1;17;1;10;17;12;11;10;12;22;17;8;10;8;17;12;8;8;1;17;22;10;8;11;17;1;12;10;8;1;17;22;10;8;8;11;12;17;1;8;17;8;10;22;17;1;8;8;12;1;17;10;8;1;10;8;17;8;12;22;1;10;17;17;8;10;1;8;8;17;11;8;12;22;1;17;10;17;8;1;10;8;17;17;22;1;10;8;8;17;12;8;10;1;17;22;8;17;17;12;11;1;10;8;8;17;22;8;17;8;11;8;8;22;17;8;8;17;10;12;8;17;22;6;
4;14;16;7;2;14;7;7;14;2;6;7;8;9;14;8;9;7;16;14;8;7;14;8;9;7;1;9;14;8;9;14;7;8;16;2;9;14;7;14;7;9;14;8;6;9;8;16;14;2;9;2;14;8;2;1;7;14;16;9;2;6;14;7;8;9;1;7;14;16;9;2;2;6;8;14;7;1;14;2;9;16;14;7;1;2;8;7;14;9;1;7;9;2;14;2;8;16;7;9;14;14;1;9;7;1;2;14;6;2;8;16;7;14;9;14;1;7;9;2;14;14;16;7;9;2;2;14;8;1;9;7;14;16;2;14;14;8;6;7;9;1;2;14;16;2;14;1;6;1;2;16;14;2;1;14;9;8;1;14;16;4;
5;14;15;8;1;14;8;8;14;1;6;6;7;8;14;7;8;8;15;14;7;8;14;7;8;8;2;8;14;7;8;14;8;7;15;1;8;14;8;14;8;8;14;7;6;8;7;15;14;1;8;1;14;7;1;2;8;14;15;8;1;6;14;8;7;8;2;8;14;15;8;1;1;6;7;14;8;2;14;1;8;15;14;8;2;1;7;8;14;8;2;8;8;1;14;1;7;15;8;8;14;14;2;8;8;2;1;14;6;1;7;15;8;14;8;14;2;8;8;1;14;14;15;8;8;1;1;14;7;2;8;8;14;15;1;14;14;7;6;8;8;2;1;14;15;1;14;2;6;2;1;15;14;1;2;14;8;7;2;14;15;5;
9;20;19;10;8;20;10;10;20;8;12;3;8;0;20;8;0;10;19;20;8;10;20;8;0;10;9;0;20;8;0;20;10;8;19;8;0;20;10;20;10;0;20;8;12;0;8;19;20;8;0;8;20;8;8;9;10;20;19;0;8;12;20;10;8;0;9;10;20;19;0;8;8;12;8;20;10;9;20;8;0;19;20;10;9;8;8;10;20;0;9;10;0;8;20;8;8;19;10;0;20;20;9;0;10;9;8;20;12;8;8;19;10;20;0;20;9;10;0;8;20;20;19;10;0;8;8;20;8;9;0;10;20;19;8;20;20;8;12;10;0;9;8;20;19;8;20;9;12;9;8;19;20;8;9;20;0;8;9;20;19;9;
9;20;19;10;8;20;10;10;20;8;12;3;8;0;20;8;0;10;19;20;8;10;20;8;0;10;9;0;20;8;0;20;10;8;19;8;0;20;10;20;10;0;20;8;12;0;8;19;20;8;0;8;20;8;8;9;10;20;19;0;8;12;20;10;8;0;9;10;20;19;0;8;8;12;8;20;10;9;20;8;0;19;20;10;9;8;8;10;20;0;9;10;0;8;20;8;8;19;10;0;20;20;9;0;10;9;8;20;12;8;8;19;10;20;0;20;9;10;0;8;20;20;19;10;0;8;8;20;8;9;0;10;20;19;8;20;20;8;12;10;0;9;8;20;19;8;20;9;12;9;8;19;20;8;9;20;0;8;9;20;19;9;
18;0;27;18;15;0;18;18;0;15;11;19;19;21;0;19;21;18;27;0;19;18;0;19;21;18;15;21;0;19;21;0;18;19;27;15;21;0;18;0;18;21;0;19;11;21;19;27;0;15;21;15;0;19;15;15;18;0;27;21;15;11;0;18;19;21;15;18;0;27;21;15;15;11;19;0;18;15;0;15;21;27;0;18;15;15;19;18;0;21;15;18;21;15;0;15;19;27;18;21;0;0;15;21;18;15;15;0;11;15;19;27;18;0;21;0;15;18;21;15;0;0;27;18;21;15;15;0;19;15;21;18;0;27;15;0;0;19;11;18;21;15;15;0;27;15;0;15;11;15;15;27;0;15;15;0;21;19;15;0;27;18;
