Index;ID;Spoj;Linka;ZastavkaStart;ZastavkaFinish;CasStart;CasFinish;Trvanie;Vzdialenost;Spotreba
478;"194";"291";"5";77;92;818;845;27;7.371;11.0
479;"620";"114";"22";160;11;818;847;29;11.288;16.0
480;"847";"30";"30";42;501;818;829;11;2.432;3.0
481;"297";"327";"6";49;119;820;847;27;7.738;11.0
482;"306";"393";"6";93;49;820;851;31;9.521;14.0
483;"529";"108";"21";25;1;821;834;13;4.272;6.0
484;"28";"416";"3";77;77;822;859;37;10.579;15.0
485;"460";"304";"14";93;92;822;862;40;11.993;17.0
486;"783";"438";"27";49;115;822;854;32;12.888;19.0
487;"500";"35";"20";160;160;823;872;49;18.913;28.0
488;"649";"187";"22";42;160;823;840;17;6.139;9.0
489;"482";"58";"16";49;49;825;863;38;11.335;17.0
490;"660";"404";"22";11;160;825;855;30;11.48;17.0
491;"146";"304";"4";92;93;827;866;39;12.358;18.0
492;"233";"495";"5";92;77;830;855;25;7.504;11.0
493;"67";"543";"3";77;77;832;869;37;10.579;15.0
494;"382";"196";"7";96;49;832;866;34;11.152;16.0
495;"455";"169";"14";93;92;832;872;40;11.993;17.0
496;"387";"223";"7";49;96;835;870;35;11.216;16.0
497;"728";"6";"27";115;49;835;865;30;11.856;17.0
498;"517";"4";"21";25;45;836;845;9;3.588;5.0
499;"105";"80";"4";92;93;837;876;39;12.358;18.0
500;"513";"132";"20";230;160;837;846;9;4.152;6.0
501;"214";"373";"5";77;92;838;865;27;7.371;11.0
502;"280";"97";"6";93;49;840;871;31;9.521;14.0
503;"283";"182";"6";49;119;840;867;27;7.738;11.0
504;"538";"160";"21";45;1;840;864;24;8.431;12.0
505;"848";"32";"30";501;42;840;853;13;4.347;6.0
506;"556";"408";"21";25;1;841;854;13;4.272;6.0
507;"16";"29";"3";77;77;842;879;37;10.579;15.0
508;"443";"130";"14";93;92;842;882;40;11.993;17.0
509;"530";"110";"21";1;45;842;865;23;8.468;12.0
510;"650";"189";"22";160;17;843;865;22;7.631;11.0
511;"709";"93";"26";58;72;843;873;30;9.569;14.0
512;"895";"112";"31";114;42;843;856;13;4.917;7.0
513;"821";"146";"29";42;159;844;870;26;11.047;16.0
514;"492";"163";"16";49;49;845;883;38;11.335;17.0
515;"701";"65";"26";72;58;845;874;29;9.99;14.0
516;"877";"53";"31";66;25;846;865;19;6.708;10.0
517;"882";"74";"31";42;66;846;860;14;5.729;8.0
518;"130";"154";"4";92;93;847;886;39;12.358;18.0
519;"354";"22";"7";96;49;847;881;34;11.152;16.0
520;"633";"147";"22";160;11;848;877;29;11.288;16.0
521;"195";"293";"5";92;77;850;875;25;7.504;11.0
522;"621";"116";"22";11;160;850;880;30;11.48;17.0
523;"790";"567";"27";25;115;851;869;18;7.217;10.0
524;"60";"520";"3";77;77;852;889;37;10.579;15.0
525;"456";"177";"14";93;92;852;892;40;11.993;17.0
526;"518";"6";"21";45;1;852;876;24;8.431;12.0
527;"514";"135";"20";160;160;853;902;49;18.913;28.0
528;"379";"171";"7";49;96;855;890;35;11.216;16.0
529;"128";"143";"4";92;93;857;896;39;12.358;18.0
530;"557";"410";"21";1;45;857;880;23;8.468;12.0
531;"188";"276";"5";77;92;858;885;27;7.371;11.0
532;"661";"406";"22";160;11;858;887;29;11.288;16.0
533;"307";"395";"6";49;93;860;893;33;9.623;14.0
534;"692";"48";"25";200;207;860;875;15;6.228;9.0
535;"915";"12";"35";202;207;860;876;16;8.485;12.0
536;"8";"28";"1";112;112;862;914;52;16.272;24.0
537;"12";"16";"3";77;77;862;899;37;10.579;15.0
538;"418";"58";"14";93;92;862;902;40;11.993;17.0
539;"478";"43";"16";49;49;865;903;38;11.335;17.0
540;"690";"13";"25";200;207;865;880;15;6.228;9.0
541;"784";"440";"27";115;25;865;885;20;7.885;11.0
542;"298";"329";"6";119;49;866;891;25;7.46;11.0
543;"100";"66";"4";92;93;867;906;39;12.358;18.0
544;"215";"375";"5";92;77;870;895;25;7.504;11.0
545;"345";"2";"7";49;96;870;905;35;11.216;16.0
546;"735";"27";"27";25;115;871;889;18;7.217;10.0
547;"29";"419";"3";77;77;872;909;37;10.579;15.0
548;"388";"225";"7";96;49;872;906;34;11.152;16.0
549;"414";"46";"14";93;92;872;912;40;11.993;17.0
550;"531";"112";"21";45;1;872;896;24;8.431;12.0
551;"729";"8";"27";49;115;872;904;32;12.888;19.0
552;"651";"194";"22";17;160;873;895;22;8.041;12.0
553;"822";"148";"29";159;42;874;897;23;10.305;15.0
554;"896";"117";"31";25;63;874;893;19;7.252;10.0
555;"657";"272";"22";160;11;875;904;29;11.288;16.0
556;"710";"96";"26";72;58;875;904;29;9.99;14.0
557;"883";"76";"31";66;114;876;904;28;10.178;15.0
558;"140";"193";"4";92;93;877;916;39;12.358;18.0
559;"519";"8";"21";1;45;877;900;23;8.468;12.0
560;"234";"497";"5";77;92;878;905;27;7.371;11.0
561;"859";"214";"30";42;501;878;889;11;2.432;3.0
562;"281";"99";"6";49;119;880;907;27;7.738;11.0
563;"634";"149";"22";11;160;880;910;30;11.48;17.0
564;"791";"569";"27";115;25;880;900;20;7.885;11.0
565;"68";"546";"3";77;77;882;919;37;10.579;15.0
566;"452";"156";"14";93;92;882;922;40;11.993;17.0
567;"501";"38";"20";160;160;883;932;49;18.913;28.0
568;"849";"34";"30";42;99;883;894;11;4.159;6.0
569;"486";"124";"16";49;49;885;923;38;11.335;17.0
570;"284";"184";"6";119;49;886;911;25;7.46;11.0
571;"138";"179";"4";92;93;887;926;39;12.358;18.0
572;"558";"412";"21";45;1;887;911;24;8.431;12.0
573;"622";"118";"22";160;11;888;917;29;11.288;16.0
574;"189";"278";"5";92;77;890;915;25;7.504;11.0
575;"17";"32";"3";77;77;892;929;37;10.579;15.0
576;"380";"173";"7";96;49;892;926;34;11.152;16.0
577;"424";"81";"14";93;92;892;932;40;11.993;17.0
578;"355";"24";"7";49;96;895;930;35;11.216;16.0
579;"736";"29";"27";115;49;895;925;30;11.856;17.0
580;"95";"56";"4";92;93;897;936;39;12.358;18.0
581;"850";"37";"30";99;42;897;908;11;3.872;5.0
582;"196";"295";"5";77;92;898;925;27;7.371;11.0
583;"299";"331";"6";49;119;900;927;27;7.738;11.0
584;"308";"397";"6";93;49;900;931;31;9.521;14.0
585;"662";"408";"22";11;160;900;930;30;11.48;17.0
586;"860";"216";"30";501;42;900;913;13;4.347;6.0
587;"61";"523";"3";77;77;902;939;37;10.579;15.0
588;"429";"93";"14";93;92;902;942;40;11.993;17.0
589;"532";"114";"21";1;45;902;925;23;8.468;12.0
590;"652";"196";"22";160;11;903;932;29;11.288;16.0
591;"897";"119";"31";63;25;903;925;22;8.134;12.0
592;"823";"153";"29";42;159;904;930;26;11.047;16.0
593;"898";"133";"31";25;66;904;920;16;6.472;9.0
594;"493";"166";"16";49;49;905;943;38;11.335;17.0
595;"884";"78";"31";114;42;905;918;13;4.917;7.0
596;"702";"67";"26";58;72;906;936;30;9.569;14.0
597;"110";"97";"4";92;93;907;946;39;12.358;18.0
598;"346";"4";"7";96;49;907;941;34;11.152;16.0
599;"520";"10";"21";45;1;907;931;24;8.431;12.0
600;"235";"499";"5";92;77;910;935;25;7.504;11.0
601;"658";"274";"22";11;42;910;923;13;4.499;6.0
602;"836";"324";"29";42;14;910;917;7;1.734;2.0
603;"785";"445";"27";25;115;911;929;18;7.217;10.0
604;"13";"19";"3";77;77;912;949;37;10.579;15.0
605;"426";"87";"14";93;92;912;952;40;11.993;17.0
606;"515";"138";"20";160;160;913;962;49;18.913;28.0
607;"369";"91";"7";49;96;915;950;35;11.216;16.0
608;"730";"10";"27";115;25;915;935;20;7.885;11.0
609;"111";"99";"4";92;93;917;956;39;12.358;18.0
610;"559";"414";"21";1;45;917;940;23;8.468;12.0
611;"216";"377";"5";77;92;918;945;27;7.371;11.0
612;"635";"151";"22";160;11;918;947;29;11.288;16.0
613;"837";"326";"29";14;42;918;927;9;3.163;4.0
614;"293";"233";"6";49;93;920;953;33;9.623;14.0
615;"623";"120";"22";11;160;920;950;30;11.48;17.0
616;"9";"31";"1";112;112;922;974;52;16.272;24.0
617;"30";"422";"3";77;77;922;959;37;10.579;15.0
618;"427";"89";"14";93;92;922;962;40;11.993;17.0
619;"484";"98";"16";49;49;925;963;38;11.335;17.0
620;"282";"101";"6";119;49;926;951;25;7.46;11.0
621;"792";"574";"27";25;115;926;944;18;7.217;10.0
622;"139";"187";"4";92;93;927;966;39;12.358;18.0
623;"197";"297";"5";92;77;930;955;25;7.504;11.0
624;"389";"227";"7";49;96;930;965;35;11.216;16.0
625;"69";"549";"3";77;77;932;969;37;10.579;15.0
626;"356";"26";"7";96;49;932;966;34;11.152;16.0
627;"428";"91";"14";93;92;932;972;40;11.993;17.0
628;"737";"31";"27";49;115;932;964;32;12.888;19.0
629;"824";"155";"29";159;42;934;957;23;10.305;15.0
630;"786";"447";"27";115;25;935;955;20;7.885;11.0
631;"711";"98";"26";58;72;936;966;30;9.569;14.0
632;"885";"80";"31";42;66;936;950;14;5.729;8.0
633;"899";"135";"31";66;114;936;964;28;10.178;15.0
634;"113";"103";"4";92;93;937;976;39;12.358;18.0
635;"521";"12";"21";1;45;937;960;23;8.468;12.0
636;"533";"116";"21";45;1;937;961;24;8.431;12.0
637;"190";"280";"5";77;92;938;965;27;7.371;11.0
638;"663";"410";"22";160;11;938;967;29;11.288;16.0
639;"309";"399";"6";49;119;940;967;27;7.738;11.0
640;"653";"198";"22";11;160;940;970;30;11.48;17.0
641;"18";"35";"3";77;77;942;979;37;10.579;15.0
642;"425";"83";"14";93;92;942;982;40;11.993;17.0
643;"502";"41";"20";160;160;943;992;49;18.913;28.0
644;"472";"20";"16";49;49;945;983;38;11.335;17.0
645;"300";"333";"6";119;49;946;971;25;7.46;11.0
646;"114";"105";"4";92;93;947;986;39;12.358;18.0
647;"861";"219";"30";42;42;949;973;24;7.592;11.0
648;"217";"379";"5";92;77;950;975;25;7.504;11.0
649;"62";"526";"3";77;77;952;989;37;10.579;15.0
650;"430";"95";"14";93;92;952;992;40;11.993;17.0
651;"560";"416";"21";45;25;952;963;11;3.423;5.0
652;"370";"93";"7";96;49;955;989;34;11.152;16.0
653;"793";"576";"27";115;25;955;975;20;7.885;11.0
654;"144";"297";"4";92;93;957;996;39;12.358;18.0
655;"236";"501";"5";77;92;958;985;27;7.371;11.0
656;"294";"235";"6";93;49;960;991;31;9.521;14.0
657;"313";"609";"6";49;119;960;987;27;7.738;11.0
658;"636";"153";"22";11;160;960;990;30;11.48;17.0
659;"14";"22";"3";77;77;962;999;37;10.579;15.0
660;"431";"97";"14";93;92;962;1002;40;11.993;17.0
661;"534";"118";"21";1;45;962;985;23;8.468;12.0
662;"624";"122";"22";160;11;963;992;29;11.288;16.0
663;"926";"91";"35";207;290;963;985;22;8.857;13.0
664;"825";"159";"29";42;159;964;990;26;11.047;16.0
665;"494";"169";"16";49;49;965;1003;38;11.335;17.0
666;"703";"72";"26";72;42;965;978;13;4.404;6.0
667;"900";"137";"31";114;66;965;992;27;11.388;17.0
668;"731";"15";"27";25;115;966;984;18;7.217;10.0
669;"886";"82";"31";66;25;966;985;19;6.708;10.0
670;"115";"107";"4";92;93;967;1006;39;12.358;18.0
671;"390";"229";"7";96;49;967;1001;34;11.152;16.0
672;"522";"14";"21";45;25;967;978;11;3.423;5.0
673;"191";"282";"5";92;77;970;995;25;7.504;11.0
674;"347";"6";"7";49;96;970;1005;35;11.216;16.0
675;"738";"33";"27";115;25;970;990;20;7.885;11.0
676;"432";"99";"14";93;92;972;1012;40;11.993;17.0
677;"516";"141";"20";160;75;973;1001;28;10.236;15.0
678;"31";"425";"3";77;77;977;1014;37;10.579;15.0
679;"198";"299";"5";77;92;978;1005;27;7.371;11.0
680;"923";"72";"35";289;207;978;996;18;9.167;13.0
681;"301";"335";"6";49;93;980;1013;33;9.623;14.0
682;"664";"412";"22";11;160;980;1010;30;11.48;17.0
683;"689";"9";"25";200;207;980;995;15;6.228;9.0
684;"116";"109";"4";92;93;982;1021;39;12.358;18.0
685;"485";"101";"16";49;49;985;1023;38;11.335;17.0
686;"732";"17";"27";115;49;985;1015;30;11.856;17.0
687;"310";"401";"6";119;49;986;1011;25;7.46;11.0
688;"654";"200";"22";160;11;986;1015;29;11.288;16.0
689;"465";"413";"14";93;92;987;1027;40;11.993;17.0
690;"237";"503";"5";92;77;990;1015;25;7.504;11.0
691;"391";"231";"7";49;96;990;1025;35;11.216;16.0
692;"19";"38";"3";77;77;992;1029;37;10.579;15.0
693;"862";"221";"30";42;99;993;1004;11;4.159;6.0
694;"826";"161";"29";159;42;994;1017;23;10.305;15.0
695;"712";"103";"26";72;58;995;1024;29;9.99;14.0
696;"794";"581";"27";25;115;996;1014;18;7.217;10.0
697;"901";"139";"31";66;42;996;1012;16;5.787;8.0
698;"145";"301";"4";92;93;997;1036;39;12.358;18.0
699;"535";"120";"21";45;25;997;1008;11;3.423;5.0
700;"218";"381";"5";77;92;998;1025;27;7.371;11.0
701;"295";"237";"6";49;119;1000;1027;27;7.738;11.0
702;"625";"124";"22";11;42;1000;1013;13;4.499;6.0
703;"434";"103";"14";93;92;1002;1042;40;11.993;17.0
704;"503";"44";"20";160;75;1003;1031;28;10.236;15.0
705;"887";"87";"31";25;66;1004;1020;16;6.472;9.0
706;"490";"148";"16";49;49;1005;1043;38;11.335;17.0
707;"314";"611";"6";119;49;1006;1031;25;7.46;11.0
708;"15";"25";"3";77;77;1007;1044;37;10.579;15.0
709;"348";"8";"7";96;49;1007;1041;34;11.152;16.0
710;"863";"224";"30";99;42;1007;1018;11;3.872;5.0
711;"637";"155";"22";160;11;1008;1036;28;11.288;16.0
712;"199";"301";"5";92;77;1010;1035;25;7.504;11.0
713;"119";"117";"4";92;93;1012;1051;39;12.358;18.0
714;"561";"422";"21";25;1;1013;1026;13;4.272;6.0
715;"523";"18";"21";25;45;1016;1025;9;3.588;5.0
716;"739";"38";"27";25;115;1016;1034;18;7.217;10.0
717;"436";"107";"14";93;92;1017;1057;40;11.993;17.0
718;"192";"284";"5";77;92;1018;1045;27;7.371;11.0
719;"302";"337";"6";93;49;1020;1051;31;9.521;14.0
720;"311";"403";"6";49;119;1020;1047;27;7.738;11.0
721;"655";"202";"22";11;160;1020;1050;30;11.48;17.0
722;"795";"583";"27";115;25;1020;1040;20;7.885;11.0
723;"70";"552";"3";77;77;1022;1059;37;10.579;15.0
724;"733";"19";"27";49;115;1022;1054;32;12.888;19.0
725;"827";"165";"29";42;159;1024;1050;26;11.047;16.0
726;"489";"142";"16";49;49;1025;1063;38;11.335;17.0
727;"713";"105";"26";58;72;1026;1056;30;9.569;14.0
728;"888";"89";"31";66;25;1026;1045;19;6.708;10.0
729;"81";"11";"4";92;93;1027;1066;39;12.358;18.0
730;"392";"233";"7";96;49;1027;1061;34;11.152;16.0
731;"524";"20";"21";45;1;1027;1051;24;8.431;12.0
732;"562";"424";"21";1;43;1027;1049;22;7.881;11.0
733;"665";"414";"22";160;42;1028;1043;15;6.423;9.0
734;"219";"383";"5";92;77;1030;1055;25;7.504;11.0
735;"435";"105";"14";93;92;1032;1072;40;11.993;17.0
736;"395";"265";"7";49;96;1035;1069;34;11.216;16.0
737;"32";"428";"3";77;77;1037;1074;37;10.579;15.0
738;"238";"505";"5";77;92;1038;1065;27;7.371;11.0
739;"323";"841";"6";49;93;1040;1073;33;9.623;14.0
740;"638";"157";"22";11;160;1040;1070;30;11.48;17.0
741;"740";"40";"27";115;49;1040;1070;30;11.856;17.0
742;"120";"119";"4";92;93;1042;1081;39;12.358;18.0
743;"857";"83";"30";42;99;1043;1054;11;4.159;6.0
744;"480";"49";"16";49;49;1045;1083;38;11.335;17.0
745;"296";"239";"6";119;49;1046;1071;25;7.46;11.0
746;"438";"117";"14";93;92;1047;1087;40;11.993;17.0
747;"924";"76";"35";207;202;1047;1064;17;6.181;9.0
748;"889";"92";"31";25;66;1049;1065;16;6.472;9.0
749;"193";"286";"5";92;77;1050;1075;25;7.504;11.0
750;"63";"529";"3";77;77;1052;1089;37;10.579;15.0
751;"563";"426";"21";43;1;1053;1076;23;7.961;11.0
752;"828";"167";"29";159;14;1054;1082;28;11.702;17.0
753;"656";"204";"22";160;42;1056;1074;18;6.423;9.0
754;"796";"588";"27";25;115;1056;1074;18;7.217;10.0
755;"117";"111";"4";92;93;1057;1096;39;12.358;18.0
756;"525";"22";"21";1;43;1057;1079;22;7.881;11.0
757;"858";"86";"30";99;42;1057;1093;36;12.305;18.0
758;"200";"303";"5";77;92;1058;1085;27;7.371;11.0
759;"303";"339";"6";49;119;1060;1087;27;7.738;11.0
760;"734";"21";"27";115;25;1060;1080;20;7.885;11.0
761;"437";"109";"14";93;92;1062;1102;40;11.993;17.0
762;"479";"46";"16";49;49;1065;1103;38;11.335;17.0
763;"312";"405";"6";119;49;1066;1091;25;7.46;11.0
764;"890";"94";"31";66;42;1066;1082;16;5.787;8.0
765;"71";"555";"3";77;77;1067;1104;37;10.579;15.0
766;"123";"131";"4";92;93;1072;1111;39;12.358;18.0
767;"396";"267";"7";96;49;1072;1106;34;11.152;16.0
768;"666";"416";"22";42;11;1076;1086;10;4.279;6.0
769;"466";"429";"14";93;92;1077;1114;37;11.993;17.0
770;"239";"507";"5";92;77;1080;1103;23;7.504;11.0
771;"320";"691";"6";49;119;1080;1106;26;7.738;11.0
772;"324";"843";"6";93;49;1080;1111;31;9.521;14.0
773;"797";"590";"27";115;25;1080;1098;18;7.885;11.0
774;"33";"431";"3";77;77;1082;1116;34;10.579;15.0
775;"741";"42";"27";49;25;1082;1095;13;5.053;7.0
776;"220";"385";"5";77;92;1083;1107;24;7.371;11.0
777;"829";"169";"29";14;42;1083;1091;8;3.163;4.0
778;"483";"87";"16";49;49;1085;1122;37;11.335;17.0
779;"564";"428";"21";1;43;1085;1105;20;7.881;11.0
780;"714";"110";"26";72;42;1085;1098;13;4.404;6.0
781;"526";"24";"21";43;4;1086;1103;17;7.049;10.0
782;"122";"127";"4";92;93;1087;1123;36;12.358;18.0
783;"639";"159";"22";160;11;1088;1113;25;11.288;16.0
784;"667";"418";"22";11;42;1090;1101;11;4.499;6.0
785;"440";"123";"14";93;92;1092;1129;37;11.993;17.0
786;"925";"80";"35";289;207;1093;1110;17;9.631;14.0
787;"373";"145";"7";49;96;1095;1126;31;11.216;16.0
788;"64";"532";"3";77;77;1102;1136;34;10.579;15.0
789;"124";"133";"4";92;93;1102;1138;36;12.358;18.0
790;"201";"305";"5";92;77;1105;1128;23;7.504;11.0
791;"277";"87";"6";49;93;1105;1137;32;9.623;14.0
792;"304";"341";"6";119;49;1106;1131;25;7.46;11.0
793;"468";"457";"14";93;92;1107;1144;37;11.993;17.0
794;"565";"430";"21";43;1;1111;1130;19;7.961;11.0
795;"668";"420";"22";42;160;1111;1126;15;6.139;9.0
796;"830";"173";"29";42;159;1111;1134;23;11.047;16.0
797;"742";"44";"27";25;115;1116;1133;17;7.217;10.0
798;"891";"99";"31";42;63;1116;1129;13;6.509;9.0
799;"118";"115";"4";92;93;1117;1153;36;12.358;18.0
800;"527";"26";"21";4;43;1117;1135;18;7.009;10.0
801;"240";"509";"5";77;92;1118;1142;24;7.371;11.0
802;"72";"558";"3";77;77;1122;1156;34;10.579;15.0
803;"467";"433";"14";93;92;1122;1159;37;11.993;17.0
804;"853";"63";"30";42;99;1123;1133;10;4.159;6.0
805;"221";"387";"5";92;77;1125;1148;23;7.504;11.0
806;"325";"845";"6";49;119;1125;1151;26;7.738;11.0
807;"321";"693";"6";119;49;1126;1151;25;7.46;11.0
808;"374";"147";"7";96;49;1132;1164;32;11.152;16.0
809;"127";"141";"4";92;93;1137;1173;36;12.358;18.0
810;"854";"66";"30";99;42;1137;1148;11;3.872;5.0
811;"278";"89";"6";93;49;1140;1171;31;9.521;14.0
812;"640";"161";"22";11;160;1140;1166;26;11.48;17.0
813;"528";"28";"21";43;25;1141;1149;8;2.953;4.0
814;"65";"535";"3";77;77;1142;1176;34;10.579;15.0
815;"439";"121";"14";93;92;1142;1179;37;11.993;17.0
816;"202";"307";"5";77;92;1143;1167;24;7.371;11.0
817;"892";"101";"31";63;42;1143;1158;15;7.213;10.0
818;"566";"432";"21";1;43;1145;1165;20;7.881;11.0
819;"669";"422";"22";160;11;1148;1173;25;11.288;16.0
820;"231";"427";"5";92;77;1150;1173;23;7.504;11.0
821;"285";"186";"6";49;119;1150;1176;26;7.738;11.0
822;"743";"46";"27";115;25;1150;1168;18;7.885;11.0
823;"831";"175";"29";159;42;1154;1174;20;10.305;15.0
824;"383";"208";"7";49;96;1155;1186;31;11.216;16.0
825;"125";"137";"4";92;93;1157;1193;36;12.358;18.0
826;"73";"561";"3";77;77;1162;1196;34;10.579;15.0
827;"444";"132";"14";93;92;1162;1199;37;11.993;17.0
828;"222";"389";"5";77;92;1170;1194;24;7.371;11.0
829;"326";"847";"6";119;49;1171;1196;25;7.46;11.0
830;"203";"309";"5";92;77;1175;1198;23;7.504;11.0
831;"315";"651";"6";49;93;1175;1207;32;9.623;14.0
832;"670";"424";"22";11;160;1175;1201;26;11.48;17.0
833;"567";"434";"21";43;4;1176;1193;17;7.049;10.0
834;"744";"50";"27";25;115;1176;1193;17;7.217;10.0
835;"126";"139";"4";92;93;1177;1213;36;12.358;18.0
836;"34";"434";"3";77;77;1187;1221;34;10.579;15.0
837;"446";"136";"14";93;92;1187;1224;37;11.993;17.0
838;"641";"163";"22";160;42;1188;1203;15;6.423;9.0
839;"286";"188";"6";119;49;1191;1216;25;7.46;11.0
840;"384";"210";"7";96;49;1192;1224;32;11.152;16.0
841;"132";"158";"4";92;93;1197;1233;36;12.358;18.0
842;"327";"849";"6";49;119;1200;1226;26;7.738;11.0
843;"745";"52";"27";115;25;1200;1218;18;7.885;11.0
844;"204";"311";"5";77;92;1205;1229;24;7.371;11.0
845;"832";"180";"29";42;14;1205;1212;7;1.734;2.0
846;"568";"436";"21";4;43;1207;1225;18;7.009;10.0
847;"223";"391";"5";92;77;1210;1233;23;7.504;11.0
848;"316";"653";"6";93;49;1210;1241;31;9.521;14.0
849;"74";"564";"3";77;77;1212;1246;34;10.579;15.0
850;"450";"150";"14";93;92;1212;1249;37;11.993;17.0
851;"833";"182";"29";14;42;1213;1221;8;3.163;4.0
852;"133";"160";"4";92;93;1222;1258;36;12.358;18.0
853;"671";"426";"22";160;11;1223;1248;25;11.288;16.0
854;"287";"190";"6";49;119;1225;1251;26;7.738;11.0
855;"834";"186";"29";42;159;1231;1254;23;11.047;16.0
856;"866";"24";"31";25;66;1234;1246;12;6.472;9.0
857;"385";"212";"7";49;96;1235;1266;31;11.216;16.0
858;"569";"438";"21";43;1;1236;1255;19;7.961;11.0
859;"746";"57";"27";25;115;1236;1253;17;7.217;10.0
860;"35";"437";"3";77;77;1237;1271;34;10.579;15.0
861;"442";"128";"14";93;92;1237;1274;37;11.993;17.0
862;"328";"851";"6";119;49;1241;1266;25;7.46;11.0
863;"205";"313";"5";92;77;1245;1268;23;7.504;11.0
864;"224";"393";"5";77;92;1245;1269;24;7.371;11.0
865;"642";"168";"22";42;160;1246;1261;15;6.139;9.0
866;"136";"175";"4";92;93;1247;1283;36;12.358;18.0
867;"317";"655";"6";49;93;1250;1282;32;9.623;14.0
868;"672";"428";"22";11;42;1250;1261;11;4.499;6.0
869;"855";"77";"30";42;99;1253;1263;10;4.159;6.0
870;"835";"188";"29";159;42;1259;1279;20;10.305;15.0
871;"747";"59";"27";115;25;1260;1278;18;7.885;11.0
872;"75";"567";"3";77;77;1262;1296;34;10.579;15.0
873;"448";"142";"14";93;92;1262;1299;37;11.993;17.0
874;"643";"170";"22";160;11;1263;1288;25;11.288;16.0
875;"570";"440";"21";1;43;1265;1285;20;7.881;11.0
876;"386";"214";"7";96;49;1267;1299;32;11.152;16.0
877;"856";"80";"30";99;42;1267;1278;11;3.872;5.0
878;"288";"192";"6";119;49;1268;1293;25;7.46;11.0
879;"137";"177";"4";92;93;1272;1308;36;12.358;18.0
880;"329";"853";"6";49;93;1275;1307;32;9.623;14.0
881;"225";"395";"5";92;77;1280;1303;23;7.504;11.0
882;"867";"26";"31";66;112;1281;1300;19;9.546;14.0
883;"453";"158";"14";93;92;1282;1319;37;11.993;17.0
884;"206";"315";"5";77;92;1285;1309;24;7.371;11.0
885;"921";"49";"35";207;202;1285;1300;15;1.565;2.0
886;"748";"64";"27";25;115;1286;1303;17;7.217;10.0
887;"644";"172";"22";11;160;1289;1315;26;11.48;17.0
888;"318";"657";"6";93;49;1290;1321;31;9.521;14.0
889;"36";"440";"3";77;77;1292;1326;34;10.579;15.0
890;"571";"442";"21";43;1;1296;1315;19;7.961;11.0
891;"134";"162";"4";92;93;1297;1333;36;12.358;18.0
892;"289";"194";"6";49;93;1300;1332;32;9.623;14.0
893;"868";"28";"31";112;66;1301;1320;19;10.69;16.0
894;"451";"152";"14";93;92;1302;1339;37;11.993;17.0
895;"715";"165";"26";42;58;1303;1315;12;4.999;7.0
896;"749";"66";"27";115;49;1305;1331;26;11.856;17.0
897;"539";"162";"21";25;45;1307;1316;9;3.588;5.0
898;"226";"397";"5";77;92;1320;1344;24;7.371;11.0
899;"330";"855";"6";93;49;1320;1351;31;9.521;14.0
900;"869";"30";"31";66;25;1321;1335;14;6.708;10.0
901;"207";"317";"5";92;77;1323;1346;23;7.504;11.0
902;"319";"659";"6";49;42;1323;1340;17;5.103;7.0
903;"462";"379";"14";93;92;1323;1360;37;11.993;17.0
904;"143";"271";"4";92;93;1325;1361;36;12.358;18.0
905;"540";"164";"21";45;4;1325;1354;29;7.519;11.0
906;"572";"444";"21";1;43;1326;1351;25;7.881;11.0
907;"716";"167";"26";58;42;1326;1342;16;4.682;7.0
908;"37";"443";"3";77;77;1327;1361;34;10.579;15.0
909;"645";"174";"22";160;11;1327;1352;25;11.288;16.0
910;"673";"554";"22";42;17;1332;1336;4;0.622;0.0
911;"750";"68";"27";49;115;1332;1367;35;12.888;19.0
912;"916";"22";"35";202;207;1335;1349;14;8.485;12.0
913;"135";"165";"4";92;93;1342;1378;36;12.358;18.0
914;"870";"34";"31";25;66;1344;1356;12;6.472;9.0
915;"290";"196";"6";93;49;1345;1376;31;9.521;14.0
916;"914";"6";"35";202;207;1345;1359;14;8.485;12.0
917;"674";"559";"22";17;160;1347;1366;19;8.041;12.0
918;"804";"91";"29";42;159;1351;1374;23;11.047;16.0
919;"573";"446";"21";43;25;1352;1360;8;2.953;4.0
920;"646";"176";"22";11;42;1353;1363;10;1.577;2.0
921;"851";"57";"30";42;99;1353;1363;10;4.159;6.0
922;"541";"166";"21";4;25;1355;1363;8;3.253;4.0
923;"871";"36";"31";66;31;1357;1363;6;0.0;0.0
924;"852";"60";"30";99;42;1365;1376;11;3.872;5.0
925;"675";"561";"22";160;42;1367;1377;10;1.915;2.0
926;"751";"70";"27";115;25;1368;1383;15;6.106;9.0
927;"805";"93";"29";159;42;1375;1392;17;1.835;2.0
928;"0";"1000";"0";0;0;1680;1680;0;0.0;0.0
