135
135
7;3;21;3;15;3;3;8;3;12;5;7;7;3;21;8;3;15;7;3;7;8;7;7;3;21;8;7;3;15;8;3;7;12;8;7;21;7;7;8;0;7;3;5;15;8;21;7;0;12;3;7;8;0;7;7;15;3;8;21;0;7;12;7;3;8;7;7;0;15;7;21;3;7;7;8;3;5;0;7;7;3;7;8;21;3;7;7;8;7;15;0;7;7;3;7;8;12;21;3;7;8;7;7;15;7;3;7;8;7;21;3;7;8;15;7;7;3;21;12;3;7;7;7;15;21;7;12;7;21;7;7;7;21;7;
12;10;23;10;18;10;10;0;10;15;7;5;5;10;23;0;10;18;5;10;11;0;5;5;10;23;0;5;10;18;0;10;5;15;0;5;23;5;11;0;10;11;10;10;18;0;23;5;10;15;10;11;0;10;5;11;18;10;0;23;10;5;15;11;10;0;11;11;10;18;5;23;10;11;11;0;10;10;10;5;11;10;5;0;23;10;5;11;0;11;18;10;11;5;10;11;0;15;23;10;5;0;11;11;18;11;10;5;0;11;23;10;5;0;18;11;5;10;23;15;10;5;11;11;18;23;11;15;11;23;11;5;11;23;12;
11;14;20;15;0;15;15;17;14;9;13;15;15;15;20;17;15;0;15;15;8;17;15;15;15;20;17;15;15;0;17;15;15;9;17;15;20;15;8;17;14;8;15;12;0;17;20;15;14;9;15;8;17;14;15;8;0;15;17;20;14;15;9;8;15;17;8;8;14;0;15;20;15;8;8;17;15;12;14;15;8;15;15;17;20;15;15;8;17;8;0;14;8;15;15;8;17;9;20;15;15;17;8;8;0;8;15;15;17;8;20;15;15;17;0;8;15;15;20;9;15;15;8;8;0;20;8;9;8;20;8;15;8;20;11;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
20;21;0;22;20;22;22;23;21;18;17;19;19;22;0;23;22;20;19;22;16;23;19;19;22;0;23;19;22;20;23;22;19;18;23;19;0;19;16;23;20;16;22;19;20;23;0;19;20;18;22;16;23;20;19;16;20;22;23;0;20;19;18;16;22;23;16;16;20;20;19;0;22;16;16;23;22;19;20;19;16;22;19;23;0;22;19;16;23;16;20;20;16;19;22;16;23;18;0;22;19;23;16;16;20;16;22;19;23;16;0;22;19;23;20;16;19;22;0;18;22;19;16;16;20;0;16;18;16;0;16;19;16;0;20;
7;3;21;3;15;3;3;8;3;12;5;7;7;3;21;8;3;15;7;3;7;8;7;7;3;21;8;7;3;15;8;3;7;12;8;7;21;7;7;8;0;7;3;5;15;8;21;7;0;12;3;7;8;0;7;7;15;3;8;21;0;7;12;7;3;8;7;7;0;15;7;21;3;7;7;8;3;5;0;7;7;3;7;8;21;3;7;7;8;7;15;0;7;7;3;7;8;12;21;3;7;8;7;7;15;7;3;7;8;7;21;3;7;8;15;7;7;3;21;12;3;7;7;7;15;21;7;12;7;21;7;7;7;21;7;
9;9;19;10;15;10;10;4;9;12;3;0;0;10;19;4;10;15;0;10;9;4;0;0;10;19;4;0;10;15;4;10;0;12;4;0;19;0;9;4;9;9;10;8;15;4;19;0;9;12;10;9;4;9;0;9;15;10;4;19;9;0;12;9;10;4;9;9;9;15;0;19;10;9;9;4;10;8;9;0;9;10;0;4;19;10;0;9;4;9;15;9;9;0;10;9;4;12;19;10;0;4;9;9;15;9;10;0;4;9;19;10;0;4;15;9;0;10;19;12;10;0;9;9;15;19;9;12;9;19;9;0;9;19;9;
12;10;23;10;18;10;10;0;10;15;7;5;5;10;23;0;10;18;5;10;11;0;5;5;10;23;0;5;10;18;0;10;5;15;0;5;23;5;11;0;10;11;10;10;18;0;23;5;10;15;10;11;0;10;5;11;18;10;0;23;10;5;15;11;10;0;11;11;10;18;5;23;10;11;11;0;10;10;10;5;11;10;5;0;23;10;5;11;0;11;18;10;11;5;10;11;0;15;23;10;5;0;11;11;18;11;10;5;0;11;23;10;5;0;18;11;5;10;23;15;10;5;11;11;18;23;11;15;11;23;11;5;11;23;12;
8;11;19;12;8;12;12;16;11;0;11;13;13;12;19;16;12;8;13;12;7;16;13;13;12;19;16;13;12;8;16;12;13;0;16;13;19;13;7;16;12;7;12;10;8;16;19;13;12;0;12;7;16;12;13;7;8;12;16;19;12;13;0;7;12;16;7;7;12;8;13;19;12;7;7;16;12;10;12;13;7;12;13;16;19;12;13;7;16;7;8;12;7;13;12;7;16;0;19;12;13;16;7;7;8;7;12;13;16;7;19;12;13;16;8;7;13;12;19;0;12;13;7;7;8;19;7;0;7;19;7;13;7;19;8;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
6;2;22;1;16;1;1;10;2;11;8;10;10;1;22;10;1;16;10;1;8;10;10;10;1;22;10;10;1;16;10;1;10;11;10;10;22;10;8;10;4;8;1;5;16;10;22;10;4;11;1;8;10;4;10;8;16;1;10;22;4;10;11;8;1;10;8;8;4;16;10;22;1;8;8;10;1;5;4;10;8;1;10;10;22;1;10;8;10;8;16;4;8;10;1;8;10;11;22;1;10;10;8;8;16;8;1;10;10;8;22;1;10;10;16;8;10;1;22;11;1;10;8;8;16;22;8;11;8;22;8;10;8;22;6;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
7;3;21;3;15;3;3;8;3;12;5;7;7;3;21;8;3;15;7;3;7;8;7;7;3;21;8;7;3;15;8;3;7;12;8;7;21;7;7;8;0;7;3;5;15;8;21;7;0;12;3;7;8;0;7;7;15;3;8;21;0;7;12;7;3;8;7;7;0;15;7;21;3;7;7;8;3;5;0;7;7;3;7;8;21;3;7;7;8;7;15;0;7;7;3;7;8;12;21;3;7;8;7;7;15;7;3;7;8;7;21;3;7;8;15;7;7;3;21;12;3;7;7;7;15;21;7;12;7;21;7;7;7;21;7;
9;9;19;10;15;10;10;4;9;12;3;0;0;10;19;4;10;15;0;10;9;4;0;0;10;19;4;0;10;15;4;10;0;12;4;0;19;0;9;4;9;9;10;8;15;4;19;0;9;12;10;9;4;9;0;9;15;10;4;19;9;0;12;9;10;4;9;9;9;15;0;19;10;9;9;4;10;8;9;0;9;10;0;4;19;10;0;9;4;9;15;9;9;0;10;9;4;12;19;10;0;4;9;9;15;9;10;0;4;9;19;10;0;4;15;9;0;10;19;12;10;0;9;9;15;19;9;12;9;19;9;0;9;19;9;
12;10;23;10;18;10;10;0;10;15;7;5;5;10;23;0;10;18;5;10;11;0;5;5;10;23;0;5;10;18;0;10;5;15;0;5;23;5;11;0;10;11;10;10;18;0;23;5;10;15;10;11;0;10;5;11;18;10;0;23;10;5;15;11;10;0;11;11;10;18;5;23;10;11;11;0;10;10;10;5;11;10;5;0;23;10;5;11;0;11;18;10;11;5;10;11;0;15;23;10;5;0;11;11;18;11;10;5;0;11;23;10;5;0;18;11;5;10;23;15;10;5;11;11;18;23;11;15;11;23;11;5;11;23;12;
11;14;20;15;0;15;15;17;14;9;13;15;15;15;20;17;15;0;15;15;8;17;15;15;15;20;17;15;15;0;17;15;15;9;17;15;20;15;8;17;14;8;15;12;0;17;20;15;14;9;15;8;17;14;15;8;0;15;17;20;14;15;9;8;15;17;8;8;14;0;15;20;15;8;8;17;15;12;14;15;8;15;15;17;20;15;15;8;17;8;0;14;8;15;15;8;17;9;20;15;15;17;8;8;0;8;15;15;17;8;20;15;15;17;0;8;15;15;20;9;15;15;8;8;0;20;8;9;8;20;8;15;8;20;11;
20;21;0;22;20;22;22;23;21;18;17;19;19;22;0;23;22;20;19;22;16;23;19;19;22;0;23;19;22;20;23;22;19;18;23;19;0;19;16;23;20;16;22;19;20;23;0;19;20;18;22;16;23;20;19;16;20;22;23;0;20;19;18;16;22;23;16;16;20;20;19;0;22;16;16;23;22;19;20;19;16;22;19;23;0;22;19;16;23;16;20;20;16;19;22;16;23;18;0;22;19;23;16;16;20;16;22;19;23;16;0;22;19;23;20;16;19;22;0;18;22;19;16;16;20;0;16;18;16;0;16;19;16;0;20;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
6;2;22;1;16;1;1;10;2;11;8;10;10;1;22;10;1;16;10;1;8;10;10;10;1;22;10;10;1;16;10;1;10;11;10;10;22;10;8;10;4;8;1;5;16;10;22;10;4;11;1;8;10;4;10;8;16;1;10;22;4;10;11;8;1;10;8;8;4;16;10;22;1;8;8;10;1;5;4;10;8;1;10;10;22;1;10;8;10;8;16;4;8;10;1;8;10;11;22;1;10;10;8;8;16;8;1;10;10;8;22;1;10;10;16;8;10;1;22;11;1;10;8;8;16;22;8;11;8;22;8;10;8;22;6;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
9;9;19;10;15;10;10;4;9;12;3;0;0;10;19;4;10;15;0;10;9;4;0;0;10;19;4;0;10;15;4;10;0;12;4;0;19;0;9;4;9;9;10;8;15;4;19;0;9;12;10;9;4;9;0;9;15;10;4;19;9;0;12;9;10;4;9;9;9;15;0;19;10;9;9;4;10;8;9;0;9;10;0;4;19;10;0;9;4;9;15;9;9;0;10;9;4;12;19;10;0;4;9;9;15;9;10;0;4;9;19;10;0;4;15;9;0;10;19;12;10;0;9;9;15;19;9;12;9;19;9;0;9;19;9;
9;9;19;10;15;10;10;4;9;12;3;0;0;10;19;4;10;15;0;10;9;4;0;0;10;19;4;0;10;15;4;10;0;12;4;0;19;0;9;4;9;9;10;8;15;4;19;0;9;12;10;9;4;9;0;9;15;10;4;19;9;0;12;9;10;4;9;9;9;15;0;19;10;9;9;4;10;8;9;0;9;10;0;4;19;10;0;9;4;9;15;9;9;0;10;9;4;12;19;10;0;4;9;9;15;9;10;0;4;9;19;10;0;4;15;9;0;10;19;12;10;0;9;9;15;19;9;12;9;19;9;0;9;19;9;
7;3;21;3;15;3;3;8;3;12;5;7;7;3;21;8;3;15;7;3;7;8;7;7;3;21;8;7;3;15;8;3;7;12;8;7;21;7;7;8;0;7;3;5;15;8;21;7;0;12;3;7;8;0;7;7;15;3;8;21;0;7;12;7;3;8;7;7;0;15;7;21;3;7;7;8;3;5;0;7;7;3;7;8;21;3;7;7;8;7;15;0;7;7;3;7;8;12;21;3;7;8;7;7;15;7;3;7;8;7;21;3;7;8;15;7;7;3;21;12;3;7;7;7;15;21;7;12;7;21;7;7;7;21;7;
12;10;23;10;18;10;10;0;10;15;7;5;5;10;23;0;10;18;5;10;11;0;5;5;10;23;0;5;10;18;0;10;5;15;0;5;23;5;11;0;10;11;10;10;18;0;23;5;10;15;10;11;0;10;5;11;18;10;0;23;10;5;15;11;10;0;11;11;10;18;5;23;10;11;11;0;10;10;10;5;11;10;5;0;23;10;5;11;0;11;18;10;11;5;10;11;0;15;23;10;5;0;11;11;18;11;10;5;0;11;23;10;5;0;18;11;5;10;23;15;10;5;11;11;18;23;11;15;11;23;11;5;11;23;12;
9;9;19;10;15;10;10;4;9;12;3;0;0;10;19;4;10;15;0;10;9;4;0;0;10;19;4;0;10;15;4;10;0;12;4;0;19;0;9;4;9;9;10;8;15;4;19;0;9;12;10;9;4;9;0;9;15;10;4;19;9;0;12;9;10;4;9;9;9;15;0;19;10;9;9;4;10;8;9;0;9;10;0;4;19;10;0;9;4;9;15;9;9;0;10;9;4;12;19;10;0;4;9;9;15;9;10;0;4;9;19;10;0;4;15;9;0;10;19;12;10;0;9;9;15;19;9;12;9;19;9;0;9;19;9;
12;10;23;10;18;10;10;0;10;15;7;5;5;10;23;0;10;18;5;10;11;0;5;5;10;23;0;5;10;18;0;10;5;15;0;5;23;5;11;0;10;11;10;10;18;0;23;5;10;15;10;11;0;10;5;11;18;10;0;23;10;5;15;11;10;0;11;11;10;18;5;23;10;11;11;0;10;10;10;5;11;10;5;0;23;10;5;11;0;11;18;10;11;5;10;11;0;15;23;10;5;0;11;11;18;11;10;5;0;11;23;10;5;0;18;11;5;10;23;15;10;5;11;11;18;23;11;15;11;23;11;5;11;23;12;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
6;2;22;1;16;1;1;10;2;11;8;10;10;1;22;10;1;16;10;1;8;10;10;10;1;22;10;10;1;16;10;1;10;11;10;10;22;10;8;10;4;8;1;5;16;10;22;10;4;11;1;8;10;4;10;8;16;1;10;22;4;10;11;8;1;10;8;8;4;16;10;22;1;8;8;10;1;5;4;10;8;1;10;10;22;1;10;8;10;8;16;4;8;10;1;8;10;11;22;1;10;10;8;8;16;8;1;10;10;8;22;1;10;10;16;8;10;1;22;11;1;10;8;8;16;22;8;11;8;22;8;10;8;22;6;
20;21;0;22;20;22;22;23;21;18;17;19;19;22;0;23;22;20;19;22;16;23;19;19;22;0;23;19;22;20;23;22;19;18;23;19;0;19;16;23;20;16;22;19;20;23;0;19;20;18;22;16;23;20;19;16;20;22;23;0;20;19;18;16;22;23;16;16;20;20;19;0;22;16;16;23;22;19;20;19;16;22;19;23;0;22;19;16;23;16;20;20;16;19;22;16;23;18;0;22;19;23;16;16;20;16;22;19;23;16;0;22;19;23;20;16;19;22;0;18;22;19;16;16;20;0;16;18;16;0;16;19;16;0;20;
9;9;19;10;15;10;10;4;9;12;3;0;0;10;19;4;10;15;0;10;9;4;0;0;10;19;4;0;10;15;4;10;0;12;4;0;19;0;9;4;9;9;10;8;15;4;19;0;9;12;10;9;4;9;0;9;15;10;4;19;9;0;12;9;10;4;9;9;9;15;0;19;10;9;9;4;10;8;9;0;9;10;0;4;19;10;0;9;4;9;15;9;9;0;10;9;4;12;19;10;0;4;9;9;15;9;10;0;4;9;19;10;0;4;15;9;0;10;19;12;10;0;9;9;15;19;9;12;9;19;9;0;9;19;9;
6;2;22;1;16;1;1;10;2;11;8;10;10;1;22;10;1;16;10;1;8;10;10;10;1;22;10;10;1;16;10;1;10;11;10;10;22;10;8;10;4;8;1;5;16;10;22;10;4;11;1;8;10;4;10;8;16;1;10;22;4;10;11;8;1;10;8;8;4;16;10;22;1;8;8;10;1;5;4;10;8;1;10;10;22;1;10;8;10;8;16;4;8;10;1;8;10;11;22;1;10;10;8;8;16;8;1;10;10;8;22;1;10;10;16;8;10;1;22;11;1;10;8;8;16;22;8;11;8;22;8;10;8;22;6;
12;10;23;10;18;10;10;0;10;15;7;5;5;10;23;0;10;18;5;10;11;0;5;5;10;23;0;5;10;18;0;10;5;15;0;5;23;5;11;0;10;11;10;10;18;0;23;5;10;15;10;11;0;10;5;11;18;10;0;23;10;5;15;11;10;0;11;11;10;18;5;23;10;11;11;0;10;10;10;5;11;10;5;0;23;10;5;11;0;11;18;10;11;5;10;11;0;15;23;10;5;0;11;11;18;11;10;5;0;11;23;10;5;0;18;11;5;10;23;15;10;5;11;11;18;23;11;15;11;23;11;5;11;23;12;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
9;9;19;10;15;10;10;4;9;12;3;0;0;10;19;4;10;15;0;10;9;4;0;0;10;19;4;0;10;15;4;10;0;12;4;0;19;0;9;4;9;9;10;8;15;4;19;0;9;12;10;9;4;9;0;9;15;10;4;19;9;0;12;9;10;4;9;9;9;15;0;19;10;9;9;4;10;8;9;0;9;10;0;4;19;10;0;9;4;9;15;9;9;0;10;9;4;12;19;10;0;4;9;9;15;9;10;0;4;9;19;10;0;4;15;9;0;10;19;12;10;0;9;9;15;19;9;12;9;19;9;0;9;19;9;
6;2;22;1;16;1;1;10;2;11;8;10;10;1;22;10;1;16;10;1;8;10;10;10;1;22;10;10;1;16;10;1;10;11;10;10;22;10;8;10;4;8;1;5;16;10;22;10;4;11;1;8;10;4;10;8;16;1;10;22;4;10;11;8;1;10;8;8;4;16;10;22;1;8;8;10;1;5;4;10;8;1;10;10;22;1;10;8;10;8;16;4;8;10;1;8;10;11;22;1;10;10;8;8;16;8;1;10;10;8;22;1;10;10;16;8;10;1;22;11;1;10;8;8;16;22;8;11;8;22;8;10;8;22;6;
7;3;21;3;15;3;3;8;3;12;5;7;7;3;21;8;3;15;7;3;7;8;7;7;3;21;8;7;3;15;8;3;7;12;8;7;21;7;7;8;0;7;3;5;15;8;21;7;0;12;3;7;8;0;7;7;15;3;8;21;0;7;12;7;3;8;7;7;0;15;7;21;3;7;7;8;3;5;0;7;7;3;7;8;21;3;7;7;8;7;15;0;7;7;3;7;8;12;21;3;7;8;7;7;15;7;3;7;8;7;21;3;7;8;15;7;7;3;21;12;3;7;7;7;15;21;7;12;7;21;7;7;7;21;7;
12;10;23;10;18;10;10;0;10;15;7;5;5;10;23;0;10;18;5;10;11;0;5;5;10;23;0;5;10;18;0;10;5;15;0;5;23;5;11;0;10;11;10;10;18;0;23;5;10;15;10;11;0;10;5;11;18;10;0;23;10;5;15;11;10;0;11;11;10;18;5;23;10;11;11;0;10;10;10;5;11;10;5;0;23;10;5;11;0;11;18;10;11;5;10;11;0;15;23;10;5;0;11;11;18;11;10;5;0;11;23;10;5;0;18;11;5;10;23;15;10;5;11;11;18;23;11;15;11;23;11;5;11;23;12;
11;14;20;15;0;15;15;17;14;9;13;15;15;15;20;17;15;0;15;15;8;17;15;15;15;20;17;15;15;0;17;15;15;9;17;15;20;15;8;17;14;8;15;12;0;17;20;15;14;9;15;8;17;14;15;8;0;15;17;20;14;15;9;8;15;17;8;8;14;0;15;20;15;8;8;17;15;12;14;15;8;15;15;17;20;15;15;8;17;8;0;14;8;15;15;8;17;9;20;15;15;17;8;8;0;8;15;15;17;8;20;15;15;17;0;8;15;15;20;9;15;15;8;8;0;20;8;9;8;20;8;15;8;20;11;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
20;21;0;22;20;22;22;23;21;18;17;19;19;22;0;23;22;20;19;22;16;23;19;19;22;0;23;19;22;20;23;22;19;18;23;19;0;19;16;23;20;16;22;19;20;23;0;19;20;18;22;16;23;20;19;16;20;22;23;0;20;19;18;16;22;23;16;16;20;20;19;0;22;16;16;23;22;19;20;19;16;22;19;23;0;22;19;16;23;16;20;20;16;19;22;16;23;18;0;22;19;23;16;16;20;16;22;19;23;16;0;22;19;23;20;16;19;22;0;18;22;19;16;16;20;0;16;18;16;0;16;19;16;0;20;
6;2;22;1;16;1;1;10;2;11;8;10;10;1;22;10;1;16;10;1;8;10;10;10;1;22;10;10;1;16;10;1;10;11;10;10;22;10;8;10;4;8;1;5;16;10;22;10;4;11;1;8;10;4;10;8;16;1;10;22;4;10;11;8;1;10;8;8;4;16;10;22;1;8;8;10;1;5;4;10;8;1;10;10;22;1;10;8;10;8;16;4;8;10;1;8;10;11;22;1;10;10;8;8;16;8;1;10;10;8;22;1;10;10;16;8;10;1;22;11;1;10;8;8;16;22;8;11;8;22;8;10;8;22;6;
9;9;19;10;15;10;10;4;9;12;3;0;0;10;19;4;10;15;0;10;9;4;0;0;10;19;4;0;10;15;4;10;0;12;4;0;19;0;9;4;9;9;10;8;15;4;19;0;9;12;10;9;4;9;0;9;15;10;4;19;9;0;12;9;10;4;9;9;9;15;0;19;10;9;9;4;10;8;9;0;9;10;0;4;19;10;0;9;4;9;15;9;9;0;10;9;4;12;19;10;0;4;9;9;15;9;10;0;4;9;19;10;0;4;15;9;0;10;19;12;10;0;9;9;15;19;9;12;9;19;9;0;9;19;9;
8;11;19;12;8;12;12;16;11;0;11;13;13;12;19;16;12;8;13;12;7;16;13;13;12;19;16;13;12;8;16;12;13;0;16;13;19;13;7;16;12;7;12;10;8;16;19;13;12;0;12;7;16;12;13;7;8;12;16;19;12;13;0;7;12;16;7;7;12;8;13;19;12;7;7;16;12;10;12;13;7;12;13;16;19;12;13;7;16;7;8;12;7;13;12;7;16;0;19;12;13;16;7;7;8;7;12;13;16;7;19;12;13;16;8;7;13;12;19;0;12;13;7;7;8;19;7;0;7;19;7;13;7;19;8;
12;10;23;10;18;10;10;0;10;15;7;5;5;10;23;0;10;18;5;10;11;0;5;5;10;23;0;5;10;18;0;10;5;15;0;5;23;5;11;0;10;11;10;10;18;0;23;5;10;15;10;11;0;10;5;11;18;10;0;23;10;5;15;11;10;0;11;11;10;18;5;23;10;11;11;0;10;10;10;5;11;10;5;0;23;10;5;11;0;11;18;10;11;5;10;11;0;15;23;10;5;0;11;11;18;11;10;5;0;11;23;10;5;0;18;11;5;10;23;15;10;5;11;11;18;23;11;15;11;23;11;5;11;23;12;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
4;6;16;7;9;7;7;12;6;6;7;9;9;7;16;12;7;9;9;7;1;12;9;9;7;16;12;9;7;9;12;7;9;6;12;9;16;9;1;12;6;1;7;4;9;12;16;9;6;6;7;1;12;6;9;1;9;7;12;16;6;9;6;1;7;12;1;1;6;9;9;16;7;1;1;12;7;4;6;9;1;7;9;12;16;7;9;1;12;1;9;6;1;9;7;1;12;6;16;7;9;12;1;1;9;1;7;9;12;1;16;7;9;12;9;1;9;7;16;6;7;9;1;1;9;16;1;6;1;16;1;9;1;16;4;
9;9;19;10;15;10;10;4;9;12;3;0;0;10;19;4;10;15;0;10;9;4;0;0;10;19;4;0;10;15;4;10;0;12;4;0;19;0;9;4;9;9;10;8;15;4;19;0;9;12;10;9;4;9;0;9;15;10;4;19;9;0;12;9;10;4;9;9;9;15;0;19;10;9;9;4;10;8;9;0;9;10;0;4;19;10;0;9;4;9;15;9;9;0;10;9;4;12;19;10;0;4;9;9;15;9;10;0;4;9;19;10;0;4;15;9;0;10;19;12;10;0;9;9;15;19;9;12;9;19;9;0;9;19;9;
6;2;22;1;16;1;1;10;2;11;8;10;10;1;22;10;1;16;10;1;8;10;10;10;1;22;10;10;1;16;10;1;10;11;10;10;22;10;8;10;4;8;1;5;16;10;22;10;4;11;1;8;10;4;10;8;16;1;10;22;4;10;11;8;1;10;8;8;4;16;10;22;1;8;8;10;1;5;4;10;8;1;10;10;22;1;10;8;10;8;16;4;8;10;1;8;10;11;22;1;10;10;8;8;16;8;1;10;10;8;22;1;10;10;16;8;10;1;22;11;1;10;8;8;16;22;8;11;8;22;8;10;8;22;6;
12;10;23;10;18;10;10;0;10;15;7;5;5;10;23;0;10;18;5;10;11;0;5;5;10;23;0;5;10;18;0;10;5;15;0;5;23;5;11;0;10;11;10;10;18;0;23;5;10;15;10;11;0;10;5;11;18;10;0;23;10;5;15;11;10;0;11;11;10;18;5;23;10;11;11;0;10;10;10;5;11;10;5;0;23;10;5;11;0;11;18;10;11;5;10;11;0;15;23;10;5;0;11;11;18;11;10;5;0;11;23;10;5;0;18;11;5;10;23;15;10;5;11;11;18;23;11;15;11;23;11;5;11;23;12;
